Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
193828,2011-08-20 11:45:00+00:00,,Emirates Stadium (London),,Arsenal,Liverpool,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0
193829,2011-08-20 14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Blackburn,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,-2.5
193830,2011-08-20 14:00:00+00:00,,Goodison Park (Liverpool),,Everton,QPR,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,-10.0
193831,2011-08-20 14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Wigan,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,5.0,-10.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0
193832,2011-08-20 16:30:00+00:00,,Stamford Bridge (London),,Chelsea,West Brom,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,-2.5
193833,2011-08-21 12:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Stoke City,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
193834,2011-08-21 13:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Fulham,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,5.0,5.0,0.0,0.0,17.5,5.0,0.0,0.0,0.0,5.0,0.0,5.0
193835,2011-08-21 15:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Manchester City,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,20.0,0.0,5.0,0.0,0.0,25.0,15.0,20.0,0.0,5.0,0.0,0.0,25.0
193836,2011-08-22 19:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Tottenham,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,5.0,5.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193837,2011-08-27 11:05:00+00:00,,Villa Park (Birmingham),,Aston Villa,Wolves,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.5,2.5,2.5,2.5,0.0,12.5,15.0,10.0,2.5,5.0,0.0,0.0,18.75
193838,2011-08-27 11:30:00+00:00,,The DW Stadium (Wigan),,Wigan,QPR,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,2.5,2.5,0.0,5.0,0.0,5.0,7.5,2.5,10.0,2.5,0.0,2.5,3.75
193841,2011-08-27 14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Sunderland,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,10.0,0.0,2.5,2.5,-2.5,2.5,2.5,5.0,0.0,2.5,2.5,1.25
193840,2011-08-27 14:00:00+00:00,,Stamford Bridge (London),,Chelsea,Norwich,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5.0,2.5,2.5,2.5,0.0,11.25,5.0,5.0,5.0,0.0,5.0,0.0,5.0
193839,2011-08-27 14:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Everton,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,12.5,0.0,0.0,5.0,-3.75,0.0,0.0,5.0,0.0,0.0,5.0,-2.5
193842,2011-08-27 16:30:00+00:00,,Anfield (Liverpool),,Liverpool,Bolton,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.5,2.5,2.5,2.5,0.0,12.5,7.5,15.0,7.5,2.5,0.0,2.5,11.25
193843,2011-08-28 12:00:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Fulham,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,2.5,0.0,2.5,2.5,0.0,11.25,2.5,0.0,5.0,0.0,2.5,2.5,0.0
193844,2011-08-28 12:30:00+00:00,,White Hart Lane (London),,Tottenham,Manchester City,1,5,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,15.0,0.0,0.0,5.0,-7.5,15.0,17.5,5.0,5.0,0.0,0.0,21.25
193845,2011-08-28 14:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Stoke City,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,10.0,0.0,0.0,5.0,-2.5,5.0,2.5,2.5,0.0,5.0,0.0,5.0
193846,2011-08-28 15:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Arsenal,8,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,12.5,2.5,5.0,0.0,0.0,20.0,2.5,0.0,5.0,0.0,2.5,2.5,0.0
193851,2011-09-10 14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Chelsea,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,2.5,11.666666666666668,8.333333333333334,3.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,14.166666666666668
193852,2011-09-10 14:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Tottenham,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666666666666668,6.666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,14.166666666666668,0.0,2.5,20.0,0.0,0.0,5.0,-8.75
193850,2011-09-10 14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Liverpool,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333334,3.3333333333333335,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,9.166666666666668,11.666666666666668,10.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,15.0
193849,2011-09-10 14:00:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Wigan,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,20.0,5.0,5.0,0.0,0.0,22.5,8.333333333333334,5.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,10.0
193848,2011-09-10 14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Aston Villa,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,2.5,2.5,2.5,0.0,2.5,7.5,8.333333333333334,5.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.0,10.0
193847,2011-09-10 14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Swansea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,3.3333333333333335,16.666666666666668,0.0,1.6666666666666667,3.3333333333333335,-5.0,3.3333333333333335,0.0,6.666666666666667,0.0,3.3333333333333335,1.6666666666666667,0.0
193853,2011-09-10 16:30:00+00:00,,Reebok Stadium (Bolton),,Bolton,Manchester United,0,5,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,11.666666666666668,10.0,1.6666666666666667,0.0,3.3333333333333335,5.833333333333334,15.0,21.666666666666668,5.0,5.0,0.0,0.0,23.333333333333336
193854,2011-09-11 12:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,West Brom,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,5.0,8.333333333333334,0.0,3.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,8.333333333333334,0.0,0.0,5.0,-2.5
193855,2011-09-11 15:00:00+00:00,,Craven Cottage (London),,Fulham,Blackburn,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,1.6666666666666667,6.666666666666667,0.0,1.6666666666666667,3.3333333333333335,-0.8333333333333334,0.0,3.3333333333333335,10.0,0.0,0.0,5.0,-3.3333333333333335
193856,2011-09-12 19:00:00+00:00,,Loftus Road Stadium (London),,QPR,Newcastle,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.6666666666666667,10.0,1.6666666666666667,0.0,3.3333333333333335,0.8333333333333334,11.666666666666668,5.0,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,13.333333333333334
193857,2011-09-17 11:45:00+00:00,,Ewood Park (Blackburn),,Blackburn,Arsenal,4,3,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,3.75,8.75,0.0,1.25,3.75,-1.25,5.0,3.75,12.5,1.25,1.25,2.5,0.625
193859,2011-09-17 14:00:00+00:00,,Reebok Stadium (Bolton),,Bolton,Norwich,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,8.75,13.75,1.25,0.0,3.75,1.25,2.5,3.75,7.5,0.0,2.5,2.5,0.625
193862,2011-09-17 14:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,QPR,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,5.0,3.75,2.5,1.25,1.25,9.375,5.0,1.25,7.5,1.25,1.25,2.5,1.875
193860,2011-09-17 14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Wigan,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,5.0,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,6.666666666666667,6.25,3.75,5.0,1.25,2.5,1.25,5.625
193858,2011-09-17 14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Newcastle,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,6.25,3.75,1.25,3.75,0.0,8.75,10.0,3.75,1.25,2.5,2.5,0.0,11.25
193861,2011-09-17 14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,West Brom,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,6.25,0.0,2.5,2.5,-0.625,3.75,3.75,6.25,1.25,0.0,3.75,2.5
193863,2011-09-18 12:30:00+00:00,,White Hart Lane (London),,Tottenham,Liverpool,4,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,13.333333333333334,1.6666666666666667,0.0,3.3333333333333335,0.8333333333333334,8.75,7.5,3.75,2.5,1.25,1.25,10.625
193864,2011-09-18 14:00:00+00:00,,Craven Cottage (London),,Fulham,Manchester City,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,6.25,0.0,2.5,2.5,0.625,15.0,18.75,3.75,5.0,0.0,0.0,22.5
193865,2011-09-18 14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Stoke City,4,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,5.0,0.0,2.5,2.5,1.25,10.0,3.75,1.25,2.5,2.5,0.0,11.25
193866,2011-09-18 15:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Chelsea,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,22.5,3.75,5.0,0.0,0.0,24.375,12.5,8.75,3.75,3.75,1.25,0.0,15.0
193867,2011-09-24 11:45:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Everton,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,17.0,5.0,4.0,1.0,0.0,19.0,8.75,7.5,5.0,2.5,1.25,1.25,10.0
193873,2011-09-24 14:00:00+00:00,,The DW Stadium (Wigan),,Wigan,Tottenham,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,7.0,1.0,2.0,2.0,3.5,7.5,8.75,10.0,2.5,0.0,2.5,6.875
193871,2011-09-24 14:00:00+00:00,,Sports Direct Arena (Newcastle-upon-Tyne),,Newcastle,Blackburn,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,4.0,2.0,2.0,3.0,0.0,10.0,4.0,7.0,10.0,1.0,1.0,3.0,2.5
193870,2011-09-24 14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Wolves,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,7.0,2.0,1.0,2.0,6.5,7.0,4.0,6.0,2.0,1.0,2.0,6.0
193872,2011-09-24 14:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Fulham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,8.0,1.0,0.0,4.0,0.5,3.0,4.0,7.0,0.0,3.0,2.0,1.5
193868,2011-09-24 14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Bolton,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,14.0,1.0,1.0,3.0,0.0,3.0,8.0,13.0,1.0,0.0,4.0,0.5
193869,2011-09-24 14:00:00+00:00,,Stamford Bridge (London),,Chelsea,Swansea,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,8.0,6.0,3.0,1.0,1.0,11.0,5.0,3.0,5.0,1.0,2.0,2.0,4.0
193874,2011-09-24 16:30:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Manchester United,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,5.0,2.0,2.0,1.0,7.0,15.0,21.0,4.0,5.0,0.0,0.0,23.5
193875,2011-09-25 15:00:00+00:00,,Loftus Road Stadium (London),,QPR,Aston Villa,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,6.0,2.0,1.0,2.0,6.0,7.0,6.0,4.0,1.0,4.0,0.0,8.0
193876,2011-09-26 19:00:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Sunderland,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,7.0,1.0,2.0,2.0,4.0,5.0,6.0,4.0,1.0,2.0,2.0,6.0
193877,2011-10-01 11:45:00+00:00,,Goodison Park (Liverpool),,Everton,Liverpool,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,6.0,6.0,2.0,1.0,2.0,7.0,9.0,7.0,7.0,3.0,0.0,2.0,9.0
193881,2011-10-01 14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,West Brom,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,5.0,1.0,1.0,3.0,4.5,4.0,2.0,6.0,1.0,1.0,3.0,2.0
193878,2011-10-01 14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Wigan,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,5.0,1.0,4.0,0.0,8.0,4.0,4.0,8.0,1.0,1.0,3.0,2.0
193879,2011-10-01 14:00:00+00:00,,Ewood Park (Blackburn),,Blackburn,Manchester City,0,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,7.0,11.0,1.0,1.0,3.0,2.0,13.0,15.0,5.0,4.0,1.0,0.0,18.0
193880,2011-10-01 14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Norwich,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,20.0,4.0,4.0,1.0,0.0,21.0,7.0,6.0,7.0,2.0,1.0,2.0,6.5
193882,2011-10-01 14:00:00+00:00,,"Molineux Stadium (Wolverhampton, West Midlands)",,Wolves,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,7.0,1.0,1.0,3.0,2.0,11.0,7.0,3.0,3.0,2.0,0.0,13.0
193883,2011-10-02 12:30:00+00:00,,Reebok Stadium (Bolton),,Bolton,Chelsea,1,5,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,16.0,0.0,0.0,5.0,-6.0,12.0,12.0,7.0,4.0,0.0,1.0,14.5
193885,2011-10-02 14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Stoke City,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,5.0,1.0,2.0,2.0,4.5,8.0,4.0,6.0,2.0,2.0,1.0,7.0
193884,2011-10-02 14:00:00+00:00,,Craven Cottage (London),,Fulham,QPR,6,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4.0,7.0,0.0,3.0,2.0,1.5,8.0,5.0,3.0,2.0,2.0,1.0,9.0
193886,2011-10-02 15:00:00+00:00,,White Hart Lane (London),,Tottenham,Arsenal,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9.0,9.0,3.0,0.0,2.0,9.0,6.0,9.0,14.0,2.0,0.0,3.0,3.5
193887,2011-10-15 11:45:00+00:00,,Anfield (Liverpool),,Liverpool,Manchester United,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,7.0,7.0,3.0,0.0,2.0,9.0,13.0,19.0,4.0,4.0,1.0,0.0,20.5
