Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals
867957,2022-08-13T11:30:00+00:00,M. Oliver,Villa Park,Birmingham,Aston Villa,Everton,2,1,Home Win,4,4,12,4,10,2,9,5,2,58%,4,0,4,517,435,84%,4,2,15,9,11,4,7,8,3,42%,1,0,1,378,291,77%,,
867965,2022-08-13T14:00:00+00:00,J. Brooks,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Fulham,0,0,Draw,1,5,7,1,4,3,7,5,1,60%,3,0,3,496,392,79%,3,5,9,1,8,1,14,3,0,40%,3,0,1,328,235,72%,,
867964,2022-08-13T14:00:00+00:00,T. Harrington,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Leeds,2,2,Draw,4,7,14,3,9,5,10,2,1,43%,1,0,3,332,232,70%,5,4,13,4,11,2,12,5,1,57%,3,0,2,454,336,74%,,
867956,2022-08-13T14:00:00+00:00,D. England,Emirates Stadium,London,Arsenal,Leicester,4,2,Home Win,7,8,19,4,15,4,15,6,2,50%,1,0,1,462,386,84%,2,3,6,1,5,1,9,2,3,50%,1,0,4,472,383,81%,,
867962,2022-08-13T14:00:00+00:00,D. Coote,Etihad Stadium,Manchester,Manchester City,Bournemouth,4,0,Home Win,7,6,19,6,12,7,9,11,2,67%,0,0,1,696,649,93%,1,1,3,1,1,2,9,1,1,33%,3,0,4,353,288,82%,,
867959,2022-08-13T14:00:00+00:00,G. Scott,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Newcastle,0,0,Draw,7,3,13,3,8,5,8,7,1,55%,2,0,1,374,286,76%,1,2,4,1,3,1,6,3,4,45%,3,0,5,314,230,73%,,
867958,2022-08-13T16:30:00+00:00,S. Attwell,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Manchester United,4,0,Home Win,7,3,13,3,7,6,6,8,1,33%,0,0,4,255,167,65%,4,7,15,4,7,8,15,2,2,67%,4,0,3,525,444,85%,,
867963,2022-08-14T13:00:00+00:00,R. Jones,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,West Ham,1,0,Home Win,6,4,13,3,10,3,10,6,3,43%,4,0,4,288,190,66%,5,8,19,6,10,9,11,7,2,57%,1,0,5,381,284,75%,,
867960,2022-08-14T15:30:00+00:00,A. Taylor,Stamford Bridge,London,Chelsea,Tottenham,2,2,Draw,3,6,16,7,11,5,9,8,2,64%,3,0,3,597,512,86%,5,2,10,3,8,2,9,5,1,36%,0,0,1,340,269,79%,,
867961,2022-08-15T19:00:00+00:00,P. Tierney,Anfield,Liverpool,Liverpool,Crystal Palace,1,1,Draw,4,10,24,10,16,8,7,4,3,73%,2,1,2,741,645,87%,3,4,7,0,5,2,8,2,2,27%,4,0,3,274,189,69%,,
867974,2022-08-20T11:30:00+00:00,S. Hooper,Tottenham Hotspur Stadium,London,Tottenham,Wolves,1,0,Home Win,4,5,11,2,10,1,10,8,2,50%,2,0,3,472,411,87%,3,8,20,9,7,13,8,6,0,50%,2,0,3,477,399,84%,,
867969,2022-08-20T14:00:00+00:00,P. Bankes,Craven Cottage,London,Fulham,Brentford,3,2,Home Win,9,4,18,5,13,5,13,6,5,44%,3,0,3,311,219,70%,5,4,13,4,11,2,7,3,7,56%,2,0,6,417,315,76%,,
867968,2022-08-20T14:00:00+00:00,A. Marriner,Goodison Park,Liverpool,Everton,Nottingham Forest,1,1,Draw,8,6,19,5,9,10,6,6,4,48%,3,0,4,413,320,77%,5,6,14,3,7,7,9,2,1,52%,2,0,7,444,326,73%,,
867971,2022-08-20T14:00:00+00:00,M. Salisbury,King Power Stadium,"Leicester, Leicestershire",Leicester,Southampton,1,2,Away Win,1,3,6,2,4,2,11,2,0,62%,2,0,1,556,454,82%,3,5,9,1,6,3,15,5,1,38%,3,0,0,335,240,72%,,
867967,2022-08-20T14:00:00+00:00,A. Madley,Selhurst Park,London,Crystal Palace,Aston Villa,3,1,Home Win,9,5,17,3,15,2,16,4,1,51%,2,0,4,448,378,84%,5,6,13,2,11,2,14,2,1,49%,1,0,6,428,348,81%,,
867966,2022-08-20T16:30:00+00:00,C. Pawson,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Arsenal,0,3,Away Win,1,5,6,0,4,2,12,3,1,42%,2,0,3,411,324,79%,6,4,14,4,11,3,10,4,3,58%,1,0,1,580,517,89%,,
867975,2022-08-21T13:00:00+00:00,A. Taylor,London Stadium,London,West Ham,Brighton,0,2,Away Win,3,3,13,7,8,5,10,5,3,50%,2,0,0,467,376,81%,2,5,11,4,9,2,7,4,1,50%,0,0,3,485,395,81%,,
867970,2022-08-21T13:00:00+00:00,S. Attwell,Elland Road,"Leeds, West Yorkshire",Leeds,Chelsea,3,0,Home Win,6,4,12,2,9,3,16,4,1,39%,0,0,3,318,227,71%,3,4,14,7,9,5,15,6,7,61%,3,1,3,494,405,82%,,
867973,2022-08-21T15:30:00+00:00,J. Gillett,St. James' Park,Newcastle upon Tyne,Newcastle,Manchester City,3,3,Draw,6,4,12,2,10,2,14,5,2,31%,4,0,7,275,185,67%,10,4,21,7,14,7,7,5,1,69%,2,0,2,608,521,86%,,
867972,2022-08-22T19:00:00+00:00,M. Oliver,Old Trafford,Manchester,Manchester United,Liverpool,2,1,Home Win,5,4,13,4,8,5,11,6,2,30%,3,0,5,273,180,66%,5,7,17,5,15,2,7,8,2,70%,1,0,3,645,540,84%,,
867984,2022-08-27T11:30:00+00:00,A. Madley,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Manchester United,0,1,Away Win,5,10,17,2,14,3,4,5,1,48%,0,0,3,364,266,73%,6,2,11,3,9,2,14,3,1,52%,3,0,4,404,299,74%,,
867981,2022-08-27T14:00:00+00:00,S. Attwell,Anfield,Liverpool,Liverpool,Bournemouth,9,0,Home Win,12,6,19,1,16,3,6,8,3,69%,0,0,2,681,589,86%,2,2,5,1,3,2,5,1,0,31%,1,0,4,303,211,70%,,
867980,2022-08-27T14:00:00+00:00,P. Tierney,Stamford Bridge,London,Chelsea,Leicester,2,1,Home Win,4,1,7,2,5,2,10,3,3,45%,3,1,4,446,372,83%,5,7,17,5,11,6,7,11,1,55%,2,0,2,524,456,87%,,
867982,2022-08-27T14:00:00+00:00,D. England,Etihad Stadium,Manchester,Manchester City,Crystal Palace,4,2,Home Win,5,9,18,4,14,4,14,6,2,74%,1,0,1,770,702,91%,2,0,2,0,1,1,8,1,1,26%,2,0,1,265,196,74%,,
867979,2022-08-27T14:00:00+00:00,M. Salisbury,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Leeds,1,0,Home Win,4,8,13,1,11,2,10,5,2,43%,2,0,2,353,250,71%,2,3,10,5,7,3,14,3,1,57%,3,0,3,475,359,76%,,
867978,2022-08-27T14:00:00+00:00,J. Brooks,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Everton,1,1,Draw,5,10,20,5,14,6,8,8,0,58%,2,0,6,514,429,83%,7,2,14,5,8,6,8,5,2,42%,2,0,4,385,302,78%,,
867976,2022-08-27T16:30:00+00:00,J. Gillett,Emirates Stadium,London,Arsenal,Fulham,2,1,Home Win,8,4,22,10,16,6,6,9,1,72%,2,0,2,595,509,86%,3,6,11,2,9,2,12,2,0,28%,3,0,6,223,138,62%,,
867985,2022-08-28T13:00:00+00:00,P. Bankes,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Newcastle,1,1,Draw,4,2,10,4,5,5,10,4,3,36%,2,0,5,265,184,69%,6,4,21,11,11,10,11,13,1,64%,1,0,3,458,376,82%,,
867977,2022-08-28T13:00:00+00:00,D. Coote,Villa Park,Birmingham,Aston Villa,West Ham,0,1,Away Win,3,4,9,2,5,4,10,3,2,58%,2,0,1,582,489,84%,2,3,7,2,1,6,10,2,1,42%,0,0,3,419,329,79%,,
867983,2022-08-28T15:30:00+00:00,C. Pawson,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Tottenham,0,2,Away Win,1,9,17,7,9,8,11,6,1,55%,6,0,4,568,481,85%,7,7,18,4,11,7,13,1,3,45%,1,0,1,462,372,81%,,
867988,2022-08-30T18:30:00+00:00,T. Bramall,Craven Cottage,London,Fulham,Brighton,2,1,Home Win,3,7,10,0,7,3,9,3,0,39%,2,0,2,344,257,75%,4,3,7,0,6,1,11,3,2,61%,1,0,2,533,446,84%,,
867992,2022-08-30T18:30:00+00:00,S. Hooper,Selhurst Park,London,Crystal Palace,Brentford,1,1,Draw,4,6,13,3,7,6,11,4,1,49%,1,0,2,472,383,81%,3,5,9,1,8,1,8,6,0,51%,2,0,3,482,386,80%,,
867993,2022-08-30T18:45:00+00:00,M. Oliver,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Chelsea,2,1,Home Win,7,0,9,2,4,5,15,5,0,32%,2,0,3,259,158,61%,4,2,10,4,8,2,10,3,3,68%,1,0,3,561,460,82%,,
867989,2022-08-30T19:00:00+00:00,D. England,Elland Road,"Leeds, West Yorkshire",Leeds,Everton,1,1,Draw,5,8,14,1,10,4,10,10,2,69%,3,0,1,644,535,83%,2,2,7,3,3,4,9,2,2,31%,3,0,4,292,203,70%,,
867986,2022-08-31T18:30:00+00:00,A. Taylor,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Wolves,0,0,Draw,2,2,5,1,4,1,12,2,0,34%,2,0,3,320,238,74%,4,9,17,4,11,6,12,5,3,66%,1,0,2,603,538,89%,,
867987,2022-08-31T18:30:00+00:00,R. Jones,Emirates Stadium,London,Arsenal,Aston Villa,2,1,Home Win,9,6,22,7,14,8,10,10,1,59%,2,0,2,504,428,85%,3,1,4,0,3,1,14,3,1,41%,3,0,6,352,271,77%,,
867995,2022-08-31T18:30:00+00:00,P. Tierney,Etihad Stadium,Manchester,Manchester City,Nottingham Forest,6,0,Home Win,9,6,17,2,12,5,9,10,2,75%,0,0,1,785,720,92%,1,4,8,3,4,4,7,1,2,25%,1,0,3,261,192,74%,,
867991,2022-08-31T18:45:00+00:00,P. Bankes,London Stadium,London,West Ham,Tottenham,1,1,Draw,4,8,14,2,9,5,10,3,1,38%,2,0,3,369,307,83%,3,2,12,7,8,4,10,4,0,62%,5,0,3,621,555,89%,,
867994,2022-08-31T19:00:00+00:00,A. Marriner,Anfield,Liverpool,Liverpool,Newcastle,2,1,Home Win,6,8,23,9,16,7,9,13,2,72%,0,0,1,625,523,84%,2,3,5,0,2,3,10,0,2,28%,2,0,4,256,163,64%,,
867990,2022-09-01T19:00:00+00:00,C. Pawson,King Power Stadium,"Leicester, Leicestershire",Leicester,Manchester United,0,1,Away Win,2,5,10,3,2,8,7,1,0,54%,1,0,1,595,487,82%,2,5,9,2,7,2,15,3,2,46%,3,0,2,513,400,78%,,
868000,2022-09-03T11:30:00+00:00,A. Taylor,Goodison Park,Liverpool,Everton,Liverpool,0,0,Draw,3,6,14,5,11,3,7,7,3,39%,2,0,8,302,217,72%,8,9,23,6,20,3,11,9,2,61%,2,0,4,469,380,81%,,
868002,2022-09-03T14:00:00+00:00,M. Salisbury,St. James' Park,Newcastle upon Tyne,Newcastle,Crystal Palace,0,0,Draw,6,7,23,10,20,3,19,13,2,52%,2,0,9,359,283,79%,9,4,19,6,8,11,12,5,1,48%,2,0,5,362,282,78%,,
868005,2022-09-03T14:00:00+00:00,J. Brooks,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Southampton,1,0,Home Win,2,4,7,1,6,1,10,5,1,51%,4,0,1,432,349,81%,1,7,12,4,7,5,14,6,0,49%,2,0,1,406,317,78%,,
868004,2022-09-03T14:00:00+00:00,S. Attwell,Tottenham Hotspur Stadium,London,Tottenham,Fulham,2,1,Home Win,10,7,23,6,17,6,9,10,3,52%,3,0,2,475,418,88%,3,5,9,1,6,3,6,3,0,48%,4,0,8,433,371,86%,,
867999,2022-09-03T14:00:00+00:00,A. Madley,Stamford Bridge,London,Chelsea,West Ham,2,1,Home Win,3,2,8,3,5,3,6,10,1,68%,4,0,2,661,577,87%,3,2,6,1,3,3,11,3,1,32%,2,0,1,308,232,75%,,
867997,2022-09-03T14:00:00+00:00,R. Jones,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Leeds,5,2,Home Win,8,5,14,1,10,4,8,2,1,31%,2,0,4,218,141,65%,6,7,17,4,9,8,9,6,1,69%,2,0,3,488,402,82%,,
868003,2022-09-03T14:00:00+00:00,M. Oliver,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Bournemouth,2,3,Away Win,3,3,11,5,8,3,13,4,1,53%,2,0,0,486,402,83%,3,2,8,3,6,2,10,6,1,47%,1,0,1,442,359,81%,,
867996,2022-09-03T16:30:00+00:00,S. Hooper,Villa Park,Birmingham,Aston Villa,Manchester City,1,1,Draw,1,1,3,1,2,1,7,1,5,28%,2,0,3,287,203,71%,4,5,13,4,8,5,6,4,3,72%,0,0,0,763,673,88%,,
867998,2022-09-04T13:00:00+00:00,T. Harrington,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Leicester,5,2,Home Win,11,5,23,7,12,11,6,10,2,54%,1,0,2,493,421,85%,4,1,6,1,5,1,8,1,3,46%,1,0,7,436,360,83%,,
868001,2022-09-04T15:30:00+00:00,P. Tierney,Old Trafford,Manchester,Manchester United,Arsenal,3,1,Home Win,6,3,10,1,7,3,13,2,4,40%,3,0,2,310,242,78%,3,8,16,5,9,7,9,5,0,60%,3,0,3,465,388,83%,,
868023,2022-09-16T19:00:00+00:00,J. Gillett,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Fulham,2,3,Away Win,3,5,11,3,7,4,11,2,2,41%,2,0,4,375,279,74%,7,3,15,5,10,5,10,10,1,59%,4,0,1,555,460,83%,,
868016,2022-09-16T19:00:00+00:00,T. Harrington,Villa Park,Birmingham,Aston Villa,Southampton,1,0,Home Win,3,3,11,5,6,5,13,6,1,53%,3,0,1,420,312,74%,1,3,7,3,3,4,13,3,0,47%,1,0,2,376,277,74%,,
868025,2022-09-17T11:30:00+00:00,A. Taylor,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Manchester City,0,3,Away Win,1,4,6,1,3,3,7,5,0,41%,2,1,4,422,353,84%,7,5,16,4,6,10,9,7,1,59%,1,0,1,622,563,91%,,
868022,2022-09-17T14:00:00+00:00,C. Pawson,St. James' Park,Newcastle upon Tyne,Newcastle,Bournemouth,1,1,Draw,7,8,20,5,13,7,10,8,3,72%,2,0,2,643,556,86%,3,5,10,2,5,5,11,1,1,28%,2,0,6,245,165,67%,,
868024,2022-09-17T16:30:00+00:00,S. Hooper,Tottenham Hotspur Stadium,London,Tottenham,Leicester,6,2,Home Win,11,2,16,3,10,6,9,6,1,44%,1,0,5,482,403,84%,7,7,19,5,8,11,9,1,0,56%,2,0,5,632,552,87%,,
868017,2022-09-18T11:00:00+00:00,D. Coote,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Arsenal,0,3,Away Win,2,3,5,0,4,1,10,3,3,36%,0,0,4,321,238,74%,7,4,13,2,8,5,10,3,1,64%,2,0,2,592,509,86%,,
868020,2022-09-18T13:15:00+00:00,M. Oliver,Goodison Park,Liverpool,Everton,West Ham,1,0,Home Win,2,4,7,1,3,4,8,5,1,54%,3,0,4,464,385,83%,4,3,14,7,12,2,11,14,1,46%,1,0,1,388,309,80%,,
868027,2022-10-01T11:30:00+00:00,A. Taylor,Emirates Stadium,London,Arsenal,Tottenham,3,1,Home Win,9,9,22,4,11,11,10,5,1,65%,2,0,2,565,511,90%,3,2,7,2,4,3,10,2,3,35%,1,1,6,307,240,78%,,
868026,2022-10-01T14:00:00+00:00,T. Bramall,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Brentford,0,0,Draw,1,4,7,2,5,2,11,7,1,42%,1,0,4,375,297,79%,4,5,13,4,10,3,10,8,2,58%,2,0,0,530,440,83%,,
868029,2022-10-01T14:00:00+00:00,D. England,Craven Cottage,London,Fulham,Newcastle,1,4,Away Win,1,1,3,1,2,1,9,1,4,32%,2,1,6,281,190,68%,10,4,19,5,16,3,10,8,7,68%,0,0,0,605,530,88%,,
868032,2022-10-01T14:00:00+00:00,A. Madley,Anfield,Liverpool,Liverpool,Brighton,3,3,Draw,7,6,15,2,12,3,9,9,1,54%,1,0,3,530,432,82%,6,0,6,0,6,0,13,2,0,46%,1,0,5,460,359,78%,,
868034,2022-10-01T14:00:00+00:00,A. Marriner,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Everton,1,2,Away Win,6,9,22,7,15,7,11,7,0,54%,2,0,3,445,362,81%,5,4,12,3,6,6,10,6,1,46%,2,0,5,380,295,78%,,
868028,2022-10-01T14:00:00+00:00,C. Kavanagh,Selhurst Park,London,Crystal Palace,Chelsea,1,2,Away Win,3,4,7,0,4,3,11,5,1,36%,1,0,1,348,271,78%,3,7,13,3,10,3,13,2,0,64%,3,0,2,635,559,88%,,
868035,2022-10-01T16:30:00+00:00,P. Tierney,London Stadium,London,West Ham,Wolves,2,0,Home Win,5,5,18,8,10,8,8,1,2,39%,2,0,4,372,301,81%,4,7,15,4,5,10,6,6,1,61%,2,0,3,564,492,87%,,
868033,2022-10-02T13:00:00+00:00,M. Oliver,Etihad Stadium,Manchester,Manchester City,Manchester United,6,3,Home Win,10,6,22,6,17,5,3,5,1,54%,0,0,5,551,485,88%,8,1,12,3,6,6,9,1,0,46%,3,0,3,476,408,86%,,
868030,2022-10-02T15:30:00+00:00,S. Attwell,Elland Road,"Leeds, West Yorkshire",Leeds,Aston Villa,0,0,Draw,1,2,6,3,4,2,23,2,0,44%,5,1,6,375,270,72%,7,8,19,4,12,7,12,9,2,56%,2,0,1,479,370,77%,,
868031,2022-10-03T19:00:00+00:00,R. Jones,King Power Stadium,"Leicester, Leicestershire",Leicester,Nottingham Forest,4,0,Home Win,7,7,17,3,10,7,13,6,3,52%,2,0,3,492,416,85%,3,5,10,2,8,2,12,6,4,48%,4,0,4,464,362,78%,,
868043,2022-10-08T14:00:00+00:00,J. Brooks,St. James' Park,Newcastle upon Tyne,Newcastle,Brentford,5,1,Home Win,6,4,16,6,10,6,14,9,1,54%,0,0,2,389,309,79%,3,1,6,2,5,1,9,5,3,46%,1,0,2,320,239,75%,,
868036,2022-10-08T14:00:00+00:00,M. Salisbury,Vitality Stadium,"Bournemouth, Dorset",Bournemouth,Leicester,2,1,Home Win,4,2,10,4,8,2,8,7,3,44%,1,0,4,424,359,85%,5,2,9,2,8,1,16,2,0,56%,2,0,2,551,475,86%,,
868039,2022-10-08T14:00:00+00:00,S. Hooper,Stamford Bridge,London,Chelsea,Wolves,3,0,Home Win,7,10,20,3,17,3,8,4,3,57%,2,0,2,591,518,88%,2,5,8,1,6,2,8,2,0,43%,0,0,4,431,360,84%,,
868042,2022-10-08T14:00:00+00:00,A. Madley,Etihad Stadium,Manchester,Manchester City,Southampton,4,0,Home Win,8,9,21,4,20,1,4,9,1,65%,0,0,0,744,666,90%,0,3,5,2,0,5,8,1,1,35%,1,0,4,393,317,81%,,
868038,2022-10-08T16:30:00+00:00,T. Harrington,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Tottenham,0,1,Away Win,4,5,14,5,8,6,9,6,2,59%,1,0,2,694,610,88%,3,4,8,1,4,4,14,2,3,41%,2,0,4,489,398,81%,,
868045,2022-10-09T13:00:00+00:00,C. Kavanagh,London Stadium,London,West Ham,Fulham,3,1,Home Win,8,4,17,5,13,4,9,4,1,50%,1,0,1,485,400,82%,2,4,8,2,6,2,7,2,2,50%,3,0,5,486,400,82%,,
868040,2022-10-09T13:00:00+00:00,P. Tierney,Selhurst Park,London,Crystal Palace,Leeds,2,1,Home Win,5,5,13,3,10,3,13,5,2,55%,3,0,3,418,321,77%,4,2,10,4,7,3,23,3,2,45%,3,0,3,345,222,64%,,
868037,2022-10-09T15:30:00+00:00,M. Oliver,Emirates Stadium,London,Arsenal,Liverpool,3,2,Home Win,7,1,11,3,10,1,11,4,3,44%,1,0,2,386,302,78%,3,2,8,3,5,3,11,3,6,56%,2,0,4,488,395,81%,,
868041,2022-10-09T18:00:00+00:00,D. Coote,Goodison Park,Liverpool,Everton,Manchester United,1,2,Away Win,2,3,11,6,7,4,7,5,1,40%,2,0,2,375,295,79%,4,5,12,3,5,7,13,4,4,60%,1,0,1,609,510,84%,,
868044,2022-10-10T19:00:00+00:00,A. Taylor,The City Ground,"Nottingham, Nottinghamshire",Nottingham Forest,Aston Villa,1,1,Draw,3,1,6,2,2,4,13,1,0,40%,3,0,1,333,246,74%,2,2,12,8,6,6,19,4,3,60%,3,0,2,506,436,86%,,
868047,2022-10-14T19:00:00+00:00,M. Salisbury,Gtech Community Stadium,"Brentford, Middlesex",Brentford,Brighton,2,0,Home Win,3,4,7,0,6,1,12,2,0,28%,3,0,7,235,157,67%,7,4,21,10,14,7,15,11,3,72%,1,0,0,611,520,85%,,
868050,2022-10-15T11:30:00+00:00,A. Madley,King Power Stadium,"Leicester, Leicestershire",Leicester,Crystal Palace,0,0,Draw,5,5,14,4,8,6,18,9,2,53%,2,0,1,579,493,85%,1,5,8,2,2,6,13,2,1,47%,2,0,6,514,426,83%,,
868048,2022-10-15T14:00:00+00:00,G. Scott,Craven Cottage,London,Fulham,Bournemouth,2,2,Draw,4,8,19,7,12,7,9,5,1,69%,2,0,4,585,496,85%,6,4,10,0,8,2,11,6,0,31%,0,0,2,268,187,70%,,
868055,2022-10-15T14:00:00+00:00,T. Bramall,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Nottingham Forest,1,0,Home Win,2,5,9,2,8,1,17,4,2,58%,2,0,2,435,355,82%,2,6,10,2,6,4,13,5,1,42%,2,0,1,313,225,72%,,
868054,2022-10-15T16:30:00+00:00,P. Tierney,Tottenham Hotspur Stadium,London,Tottenham,Everton,2,0,Home Win,7,6,21,8,15,6,12,7,0,62%,1,0,0,583,515,88%,0,3,4,1,3,1,13,1,0,38%,4,0,5,367,300,82%,,
868052,2022-10-16T13:00:00+00:00,C. Pawson,Old Trafford,Manchester,Manchester United,Newcastle,0,0,Draw,2,8,15,5,7,8,13,4,2,63%,3,0,2,512,415,81%,2,5,9,2,6,3,11,4,0,37%,1,0,2,301,217,72%,,
868053,2022-10-16T13:00:00+00:00,P. Bankes,St. Mary's Stadium,"Southampton, Hampshire",Southampton,West Ham,1,1,Draw,8,1,10,1,5,5,7,4,1,39%,1,0,3,323,234,72%,4,9,25,12,16,9,3,14,0,61%,1,0,7,488,391,80%,,
868049,2022-10-16T13:00:00+00:00,C. Kavanagh,Elland Road,"Leeds, West Yorkshire",Leeds,Arsenal,0,1,Away Win,4,5,16,7,9,7,10,6,4,47%,0,0,3,428,334,78%,4,2,9,3,6,3,11,3,0,53%,2,0,4,500,415,83%,,
868046,2022-10-16T13:00:00+00:00,R. Jones,Villa Park,Birmingham,Aston Villa,Chelsea,0,2,Away Win,7,7,18,4,13,5,12,7,3,41%,0,0,2,353,283,80%,4,3,8,1,6,2,11,1,1,59%,3,0,7,548,468,85%,,
868051,2022-10-16T15:30:00+00:00,A. Taylor,Anfield,Liverpool,Liverpool,Manchester City,1,0,Home Win,2,8,13,3,8,5,10,5,3,37%,3,0,6,407,313,77%,6,4,16,6,10,6,7,6,0,63%,1,0,1,702,616,88%,,
868059,2022-10-18T18:30:00+00:00,D. England,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Nottingham Forest,0,0,Draw,7,7,19,5,14,5,10,9,1,70%,3,0,0,623,541,87%,0,3,3,0,3,0,14,1,0,30%,1,0,7,260,176,68%,,
868062,2022-10-18T19:15:00+00:00,D. Coote,Selhurst Park,London,Crystal Palace,Wolves,2,1,Home Win,4,5,14,5,9,5,14,4,0,51%,3,0,3,449,370,82%,4,5,10,1,7,3,18,2,4,49%,1,0,2,428,340,79%,,
