Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals
192319,2015-08-22T14:00:00+00:00,"Jonathan Moss, England",London Stadium,London,West Ham,Bournemouth,3,4,Away Win,4.0,3.0,10.0,3.0,6.0,4.0,0.0,5.0,3.0,45%,0.0,1.0,3.0,373.0,254.0,68%,7.0,6.0,15.0,2.0,9.0,6.0,0.0,4.0,1.0,55%,1.0,0.0,1.0,452.0,332.0,73%,0,0
192318,2015-08-22T14:00:00+00:00,"Keith Stroud, England",Selhurst Park,London,Crystal Palace,Aston Villa,2,1,Home Win,6.0,7.0,16.0,3.0,10.0,6.0,0.0,6.0,4.0,49%,3.0,0.0,2.0,357.0,283.0,79%,2.0,6.0,11.0,3.0,7.0,5.0,0.0,4.0,0.0,51%,3.0,0.0,4.0,363.0,283.0,78%,0,0
192320,2015-08-22T14:00:00+00:00,"Mike Dean, England",Carrow Road,Norwich,Norwich,Stoke City,1,1,Draw,7.0,8.0,20.0,5.0,10.0,10.0,0.0,9.0,2.0,42%,4.0,0.0,0.0,326.0,256.0,79%,1.0,4.0,6.0,1.0,4.0,2.0,0.0,0.0,4.0,58%,1.0,0.0,6.0,467.0,392.0,84%,0,0
192321,2015-08-22T14:00:00+00:00,"Neil Swarbrick, England",Stadium of Light,Sunderland,Sunderland,Swansea,1,1,Draw,2.0,5.0,10.0,3.0,4.0,6.0,0.0,3.0,4.0,39%,4.0,0.0,8.0,318.0,216.0,68%,9.0,6.0,20.0,5.0,10.0,10.0,0.0,4.0,2.0,61%,2.0,0.0,1.0,494.0,410.0,83%,0,0
192323,2015-08-23T12:30:00+00:00,"Mark Clattenburg, England",The Hawthorns,West Bromwich,West Brom,Chelsea,2,3,Away Win,6.0,6.0,15.0,3.0,8.0,7.0,0.0,8.0,2.0,43%,2.0,0.0,2.0,373.0,284.0,76%,5.0,7.0,15.0,3.0,10.0,5.0,0.0,7.0,1.0,57%,1.0,1.0,4.0,496.0,404.0,81%,0,0
192325,2015-08-23T15:00:00+00:00,"Andre Marriner, England",Vicarage Road,Watford,Watford,Southampton,0,0,Draw,0.0,6.0,13.0,7.0,6.0,7.0,0.0,5.0,4.0,52%,0.0,0.0,4.0,431.0,316.0,73%,4.0,10.0,14.0,0.0,8.0,6.0,0.0,2.0,2.0,48%,2.0,0.0,0.0,412.0,308.0,75%,0,0
192324,2015-08-23T15:00:00+00:00,"Anthony Taylor, England",Goodison Park,Liverpool,Everton,Manchester City,0,2,Away Win,1.0,5.0,10.0,4.0,5.0,5.0,0.0,8.0,3.0,45%,0.0,0.0,7.0,408.0,334.0,82%,9.0,3.0,16.0,4.0,9.0,7.0,0.0,7.0,2.0,55%,3.0,0.0,1.0,487.0,414.0,85%,0,0
192326,2015-08-24T19:00:00+00:00,"Michael Oliver, England",Emirates Stadium,London,Arsenal,Liverpool,0,0,Draw,5.0,9.0,19.0,5.0,10.0,9.0,2.0,7.0,5.0,65%,1.0,0.0,8.0,667.0,564.0,85%,8.0,4.0,15.0,3.0,11.0,4.0,13.0,8.0,4.0,35%,4.0,0.0,5.0,351.0,250.0,71%,0,0
192327,2015-08-29T11:45:00+00:00,"Andre Marriner, England",St James' Park,Newcastle upon Tyne,Newcastle,Arsenal,0,1,Away Win,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,26%,6.0,1.0,9.0,268.0,206.0,77%,9.0,6.0,22.0,7.0,15.0,8.0,0.0,9.0,2.0,74%,1.0,0.0,0.0,777.0,712.0,92%,0,0
192329,2015-08-29T14:00:00+00:00,"Neil Swarbrick, England",Vitality Stadium,Bournemouth,Bournemouth,Leicester,1,1,Draw,2.0,0.0,5.0,3.0,2.0,3.0,0.0,4.0,1.0,56%,2.0,0.0,1.0,435.0,322.0,74%,2.0,2.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,44%,4.0,0.0,1.0,336.0,223.0,66%,0,0
192333,2015-08-29T14:00:00+00:00,"Kevin Friend, England",Anfield,Liverpool,Liverpool,West Ham,0,3,Away Win,1.0,7.0,13.0,5.0,4.0,9.0,0.0,5.0,1.0,62%,5.0,1.0,2.0,543.0,463.0,85%,5.0,4.0,12.0,3.0,8.0,4.0,0.0,7.0,0.0,38%,2.0,1.0,1.0,326.0,238.0,73%,0,0
192328,2015-08-29T14:00:00+00:00,"Craig Pawson, England",Stamford Bridge,London,Chelsea,Crystal Palace,1,2,Away Win,9.0,9.0,26.0,8.0,17.0,9.0,0.0,7.0,0.0,63%,1.0,0.0,3.0,582.0,487.0,84%,5.0,6.0,13.0,2.0,9.0,4.0,0.0,7.0,2.0,37%,1.0,0.0,7.0,321.0,239.0,74%,0,0
192331,2015-08-29T14:00:00+00:00,"Mark Clattenburg, England",Etihad Stadium,Manchester,Manchester City,Watford,2,0,Home Win,5.0,8.0,18.0,5.0,8.0,10.0,0.0,9.0,1.0,58%,1.0,0.0,0.0,645.0,594.0,92%,0.0,2.0,7.0,5.0,3.0,4.0,0.0,3.0,1.0,42%,2.0,0.0,3.0,458.0,393.0,86%,0,0
192330,2015-08-29T14:00:00+00:00,"Robert Madley, England",Villa Park,Birmingham,Aston Villa,Sunderland,2,2,Draw,6.0,11.0,21.0,4.0,14.0,7.0,0.0,5.0,0.0,62%,2.0,0.0,1.0,523.0,439.0,84%,3.0,3.0,7.0,1.0,4.0,3.0,0.0,4.0,1.0,38%,1.0,0.0,4.0,329.0,241.0,73%,0,0
192332,2015-08-29T14:00:00+00:00,"Michael Oliver, England",bet365 Stadium,Stoke,Stoke City,West Brom,0,1,Away Win,5.0,5.0,13.0,3.0,3.0,10.0,0.0,6.0,2.0,49%,1.0,2.0,4.0,446.0,375.0,84%,5.0,6.0,15.0,4.0,8.0,7.0,0.0,5.0,3.0,51%,4.0,0.0,4.0,456.0,395.0,87%,0,0
192334,2015-08-29T16:30:00+00:00,"Mike Jones, England",White Hart Lane,London,Tottenham,Everton,0,0,Draw,6.0,8.0,20.0,6.0,10.0,10.0,0.0,6.0,3.0,49%,4.0,0.0,3.0,440.0,372.0,85%,3.0,4.0,8.0,1.0,4.0,4.0,0.0,2.0,1.0,51%,1.0,0.0,6.0,443.0,368.0,83%,0,0
192335,2015-08-30T12:30:00+00:00,"Jonathan Moss, England",St. Mary's Stadium,Southampton,Southampton,Norwich,3,0,Home Win,8.0,13.0,23.0,2.0,17.0,6.0,0.0,6.0,2.0,61%,0.0,0.0,1.0,533.0,451.0,85%,1.0,3.0,6.0,2.0,3.0,3.0,0.0,4.0,0.0,39%,2.0,1.0,5.0,348.0,255.0,73%,0,0
192336,2015-08-30T15:00:00+00:00,"Martin Atkinson, England",Liberty Stadium,Swansea,Swansea,Manchester United,2,1,Home Win,4.0,4.0,9.0,1.0,4.0,5.0,0.0,0.0,3.0,35%,2.0,0.0,3.0,365.0,254.0,70%,4.0,6.0,11.0,1.0,7.0,4.0,0.0,1.0,1.0,65%,2.0,0.0,2.0,657.0,542.0,82%,0,0
192337,2015-09-12T11:45:00+00:00,"Andre Marriner, England",Goodison Park,Liverpool,Everton,Chelsea,3,1,Home Win,9.0,5.0,14.0,0.0,9.0,5.0,0.0,7.0,0.0,38%,2.0,0.0,1.0,351.0,287.0,82%,2.0,6.0,15.0,7.0,9.0,6.0,0.0,14.0,2.0,62%,2.0,0.0,6.0,561.0,493.0,88%,0,0
192342,2015-09-12T14:00:00+00:00,"Robert Madley, England",Vicarage Road,Watford,Watford,Swansea,1,0,Home Win,6.0,7.0,17.0,4.0,9.0,8.0,0.0,1.0,0.0,39%,1.0,1.0,3.0,330.0,236.0,72%,3.0,4.0,8.0,1.0,3.0,5.0,0.0,3.0,6.0,61%,1.0,0.0,5.0,515.0,416.0,81%,0,0
192341,2015-09-12T14:00:00+00:00,"Jonathan Moss, England",Emirates Stadium,London,Arsenal,Stoke City,2,0,Home Win,12.0,9.0,29.0,8.0,23.0,6.0,0.0,13.0,3.0,67%,1.0,0.0,3.0,628.0,544.0,87%,3.0,2.0,8.0,3.0,2.0,6.0,0.0,1.0,3.0,33%,1.0,0.0,10.0,305.0,226.0,74%,0,0
192339,2015-09-12T14:00:00+00:00,"Mike Jones, England",Selhurst Park,London,Crystal Palace,Manchester City,0,1,Away Win,2.0,6.0,10.0,2.0,5.0,5.0,0.0,4.0,5.0,42%,2.0,0.0,6.0,359.0,273.0,76%,7.0,9.0,21.0,5.0,12.0,9.0,0.0,4.0,0.0,58%,3.0,0.0,2.0,498.0,402.0,81%,0,0
192340,2015-09-12T14:00:00+00:00,"Stuart Attwell, England",The Hawthorns,West Bromwich,West Brom,Southampton,0,0,Draw,1.0,4.0,8.0,3.0,5.0,3.0,5.0,4.0,1.0,35%,1.0,0.0,4.0,333.0,224.0,67%,4.0,6.0,15.0,5.0,10.0,5.0,5.0,5.0,2.0,65%,0.0,0.0,1.0,614.0,523.0,85%,0,0
192338,2015-09-12T14:00:00+00:00,"Martin Atkinson, England",Carrow Road,Norwich,Norwich,Bournemouth,3,1,Home Win,4.0,8.0,12.0,0.0,7.0,5.0,0.0,4.0,0.0,47%,2.0,0.0,1.0,432.0,336.0,78%,2.0,3.0,7.0,2.0,5.0,2.0,0.0,4.0,2.0,53%,3.0,0.0,1.0,476.0,374.0,79%,0,0
192343,2015-09-12T16:30:00+00:00,,Old Trafford (Manchester),,Manchester United,Liverpool,3,1,Home Win,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
192344,2015-09-13T12:30:00+00:00,"Craig Pawson, England",Stadium of Light,Sunderland,Sunderland,Tottenham,0,1,Away Win,2.0,5.0,12.0,5.0,6.0,6.0,0.0,6.0,2.0,43%,2.0,0.0,3.0,313.0,220.0,70%,4.0,6.0,15.0,5.0,8.0,7.0,0.0,8.0,0.0,57%,1.0,0.0,2.0,411.0,327.0,80%,0,0
192345,2015-09-13T15:00:00+00:00,"Mike Dean, England",King Power Stadium,Leicester,Leicester,Aston Villa,3,2,Home Win,6.0,9.0,21.0,6.0,9.0,12.0,0.0,4.0,1.0,48%,2.0,0.0,2.0,388.0,298.0,77%,4.0,3.0,11.0,4.0,5.0,6.0,0.0,5.0,1.0,52%,1.0,0.0,3.0,416.0,310.0,75%,0,0
192346,2015-09-14T19:00:00+00:00,"Anthony Taylor, England",London Stadium,London,West Ham,Newcastle,2,0,Home Win,3.0,8.0,17.0,6.0,9.0,8.0,0.0,6.0,0.0,39%,0.0,0.0,4.0,314.0,239.0,76%,4.0,5.0,14.0,5.0,6.0,8.0,0.0,7.0,2.0,61%,2.0,0.0,1.0,477.0,394.0,83%,0,0
192347,2015-09-19T11:45:00+00:00,"Mike Dean, England",Stamford Bridge,London,Chelsea,Arsenal,2,0,Home Win,6.0,6.0,22.0,10.0,9.0,14.0,0.0,5.0,0.0,62%,3.0,0.0,2.0,628.0,547.0,87%,2.0,4.0,9.0,3.0,4.0,5.0,0.0,5.0,3.0,38%,4.0,2.0,5.0,360.0,280.0,78%,0,0
192351,2015-09-19T14:00:00+00:00,"Roger East, England",St James' Park,Newcastle upon Tyne,Newcastle,Watford,1,2,Away Win,5.0,7.0,15.0,3.0,9.0,6.0,0.0,5.0,4.0,57%,1.0,0.0,2.0,493.0,405.0,82%,4.0,6.0,13.0,3.0,7.0,6.0,0.0,5.0,1.0,43%,2.0,0.0,4.0,381.0,275.0,72%,0,0
192350,2015-09-19T14:00:00+00:00,"Kevin Friend, England",Vitality Stadium,Bournemouth,Bournemouth,Sunderland,2,0,Home Win,5.0,4.0,15.0,6.0,7.0,8.0,0.0,7.0,2.0,53%,2.0,0.0,2.0,463.0,362.0,78%,2.0,3.0,9.0,4.0,3.0,6.0,0.0,3.0,4.0,47%,6.0,1.0,3.0,416.0,317.0,76%,0,0
192352,2015-09-19T14:00:00+00:00,"Martin Atkinson, England",Villa Park,Birmingham,Aston Villa,West Brom,0,1,Away Win,3.0,5.0,13.0,5.0,3.0,10.0,0.0,2.0,2.0,59%,2.0,0.0,5.0,451.0,348.0,77%,6.0,1.0,10.0,3.0,7.0,3.0,0.0,7.0,1.0,41%,3.0,0.0,3.0,303.0,220.0,73%,0,0
192349,2015-09-19T14:00:00+00:00,"Andre Marriner, England",bet365 Stadium,Stoke,Stoke City,Leicester,2,2,Draw,4.0,5.0,11.0,2.0,5.0,6.0,0.0,3.0,3.0,54%,1.0,0.0,3.0,432.0,310.0,72%,5.0,6.0,12.0,1.0,7.0,5.0,0.0,4.0,1.0,46%,4.0,0.0,2.0,371.0,265.0,71%,0,0
192348,2015-09-19T14:00:00+00:00,"Stuart Attwell, England",Liberty Stadium,Swansea,Swansea,Everton,0,0,Draw,3.0,6.0,12.0,3.0,7.0,5.0,12.0,2.0,3.0,47%,2.0,0.0,1.0,407.0,316.0,78%,2.0,7.0,17.0,8.0,11.0,6.0,11.0,4.0,1.0,53%,2.0,1.0,3.0,454.0,362.0,80%,0,0
192353,2015-09-19T16:30:00+00:00,"Robert Madley, England",Etihad Stadium,Manchester,Manchester City,West Ham,1,2,Away Win,8.0,9.0,27.0,10.0,18.0,9.0,0.0,16.0,2.0,71%,1.0,0.0,1.0,669.0,596.0,89%,3.0,3.0,6.0,0.0,4.0,2.0,0.0,3.0,2.0,29%,2.0,0.0,8.0,279.0,189.0,68%,0,0
192354,2015-09-20T12:30:00+00:00,"Michael Oliver, England",White Hart Lane,London,Tottenham,Crystal Palace,1,0,Home Win,6.0,6.0,21.0,9.0,8.0,13.0,0.0,6.0,3.0,57%,1.0,0.0,4.0,436.0,358.0,82%,4.0,4.0,12.0,4.0,6.0,6.0,0.0,5.0,3.0,43%,2.0,0.0,5.0,323.0,237.0,73%,0,0
192356,2015-09-20T15:00:00+00:00,"Anthony Taylor, England",Anfield,Liverpool,Liverpool,Norwich,1,1,Draw,7.0,7.0,23.0,9.0,14.0,9.0,0.0,6.0,3.0,58%,1.0,0.0,1.0,579.0,480.0,83%,2.0,4.0,7.0,1.0,2.0,5.0,0.0,2.0,1.0,42%,2.0,0.0,6.0,399.0,279.0,70%,0,0
192355,2015-09-20T15:00:00+00:00,"Mark Clattenburg, England",St. Mary's Stadium,Southampton,Southampton,Manchester United,2,3,Away Win,8.0,6.0,15.0,1.0,11.0,4.0,0.0,5.0,1.0,40%,2.0,0.0,0.0,382.0,299.0,78%,3.0,5.0,10.0,2.0,6.0,4.0,0.0,5.0,3.0,60%,0.0,0.0,6.0,575.0,495.0,86%,0,0
192357,2015-09-26T11:45:00+00:00,"Mark Clattenburg, England",White Hart Lane,London,Tottenham,Manchester City,4,1,Home Win,8.0,3.0,15.0,4.0,12.0,3.0,0.0,5.0,5.0,46%,5.0,0.0,7.0,407.0,291.0,71%,8.0,6.0,22.0,8.0,13.0,9.0,0.0,9.0,3.0,54%,1.0,0.0,4.0,478.0,363.0,76%,0,0
192362,2015-09-26T14:00:00+00:00,"Mike Jones, England",Old Trafford,Manchester,Manchester United,Sunderland,3,0,Home Win,7.0,1.0,12.0,4.0,6.0,6.0,0.0,5.0,0.0,66%,0.0,0.0,4.0,603.0,524.0,87%,4.0,1.0,9.0,4.0,5.0,4.0,0.0,2.0,0.0,34%,3.0,0.0,4.0,311.0,229.0,74%,0,0
192359,2015-09-26T14:00:00+00:00,"Jonathan Moss, England",Anfield,Liverpool,Liverpool,Aston Villa,3,2,Home Win,12.0,2.0,21.0,7.0,14.0,7.0,0.0,11.0,3.0,62%,0.0,0.0,2.0,570.0,505.0,89%,4.0,5.0,10.0,1.0,8.0,2.0,0.0,1.0,1.0,38%,0.0,0.0,9.0,342.0,274.0,80%,0,0
192363,2015-09-26T14:00:00+00:00,"Roger East, England",St. Mary's Stadium,Southampton,Southampton,Swansea,3,1,Home Win,6.0,8.0,17.0,3.0,13.0,5.0,0.0,4.0,6.0,41%,3.0,0.0,3.0,380.0,287.0,76%,4.0,4.0,11.0,3.0,4.0,7.0,0.0,3.0,3.0,59%,1.0,0.0,4.0,542.0,452.0,83%,0,0
192358,2015-09-26T14:00:00+00:00,"Craig Pawson, England",King Power Stadium,Leicester,Leicester,Arsenal,2,5,Away Win,7.0,6.0,16.0,3.0,11.0,5.0,0.0,6.0,0.0,42%,1.0,0.0,6.0,360.0,280.0,78%,12.0,2.0,27.0,13.0,23.0,4.0,0.0,5.0,2.0,58%,1.0,0.0,5.0,532.0,456.0,86%,0,0
192361,2015-09-26T14:00:00+00:00,"Mike Dean, England",London Stadium,London,West Ham,Norwich,2,2,Draw,7.0,8.0,19.0,4.0,13.0,6.0,0.0,7.0,3.0,42%,0.0,0.0,5.0,349.0,264.0,76%,7.0,5.0,16.0,4.0,9.0,7.0,0.0,5.0,0.0,58%,0.0,0.0,5.0,482.0,386.0,80%,0,0
192360,2015-09-26T14:00:00+00:00,"Lee Mason, England",bet365 Stadium,Stoke,Stoke City,Bournemouth,2,1,Home Win,5.0,2.0,8.0,1.0,7.0,1.0,0.0,3.0,2.0,43%,1.0,0.0,5.0,383.0,288.0,75%,6.0,2.0,12.0,4.0,5.0,7.0,0.0,7.0,4.0,57%,0.0,0.0,3.0,488.0,394.0,81%,0,0
192364,2015-09-26T16:30:00+00:00,"Martin Atkinson, England",St James' Park,Newcastle upon Tyne,Newcastle,Chelsea,2,2,Draw,5.0,3.0,11.0,3.0,6.0,5.0,0.0,4.0,1.0,35%,1.0,0.0,2.0,293.0,201.0,69%,4.0,8.0,16.0,4.0,7.0,9.0,0.0,6.0,3.0,65%,2.0,0.0,3.0,532.0,429.0,81%,0,0
192365,2015-09-27T15:00:00+00:00,"Anthony Taylor, England",Vicarage Road,Watford,Watford,Crystal Palace,0,1,Away Win,2.0,9.0,15.0,4.0,6.0,9.0,0.0,6.0,0.0,55%,4.0,0.0,2.0,386.0,290.0,75%,3.0,8.0,16.0,5.0,8.0,8.0,0.0,4.0,0.0,45%,4.0,0.0,2.0,313.0,234.0,75%,0,0
