Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals
193504,2012-10-07T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Stoke City,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193505,2012-10-07T14:00:00+00:00,,White Hart Lane (London),,Tottenham,Aston Villa,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193506,2012-10-07T15:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Manchester United,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193507,2012-10-20T11:45:00+00:00,,White Hart Lane (London),,Tottenham,Chelsea,2,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193510,2012-10-20T14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Stoke City,4,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193508,2012-10-20T14:00:00+00:00,,Craven Cottage (London),,Fulham,Aston Villa,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193509,2012-10-20T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Reading,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193513,2012-10-20T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Southampton,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193512,2012-10-20T14:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Manchester City,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193511,2012-10-20T14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Wigan,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193514,2012-10-20T16:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Arsenal,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193515,2012-10-21T12:30:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Newcastle,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193516,2012-10-21T15:00:00+00:00,,Loftus Road Stadium (London),,QPR,Everton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193517,2012-10-27T11:45:00+00:00,,Villa Park (Birmingham),,Aston Villa,Norwich,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193518,2012-10-27T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,QPR,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193519,2012-10-27T14:00:00+00:00,,Madejski Stadium (Reading),,Reading,Fulham,3,3,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193521,2012-10-27T14:00:00+00:00,,The DW Stadium (Wigan),,Wigan,West Ham,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193520,2012-10-27T14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Sunderland,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193522,2012-10-27T16:30:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Swansea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193523,2012-10-28T13:30:00+00:00,,Goodison Park (Liverpool),,Everton,Liverpool,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193524,2012-10-28T15:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,West Brom,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193525,2012-10-28T15:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Tottenham,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193526,2012-10-28T16:00:00+00:00,,Stamford Bridge (London),,Chelsea,Manchester United,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193527,2012-11-03T12:45:00+00:00,,Old Trafford (Manchester),,Manchester United,Arsenal,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193528,2012-11-03T15:00:00+00:00,,Craven Cottage (London),,Fulham,Everton,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193532,2012-11-03T15:00:00+00:00,,White Hart Lane (London),,Tottenham,Wigan,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193529,2012-11-03T15:00:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Stoke City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193531,2012-11-03T15:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Chelsea,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193530,2012-11-03T15:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Aston Villa,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193533,2012-11-03T17:30:00+00:00,,Boleyn Ground (London),,West Ham,Manchester City,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193534,2012-11-04T13:30:00+00:00,,Loftus Road Stadium (London),,QPR,Reading,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193535,2012-11-04T16:00:00+00:00,,Anfield (Liverpool),,Liverpool,Newcastle,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
