Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals
592174,2020-10-03T14:00:00+00:00,S. Hooper,Goodison Park,Liverpool,Everton,Brighton,4,2,Home Win,6,2,11,3,6,5,13,3,0,43%,0,0,1,474,404,85%,3,3,11,5,6,5,14,10,2,57%,1,0,2,618,526,85%,0,0
592175,2020-10-03T16:30:00+00:00,M. Dean,Elland Road,"Leeds, West Yorkshire",Leeds,Manchester City,1,1,Draw,7,2,12,3,11,1,11,7,2,52%,2,0,1,429,356,83%,2,14,23,7,16,7,12,10,3,48%,1,0,6,389,319,82%,0,0
592178,2020-10-03T19:00:00+00:00,D. Coote,St. James' Park,Newcastle upon Tyne,Newcastle,Burnley,3,1,Home Win,5,4,10,1,6,4,13,3,4,47%,2,0,2,416,310,75%,3,2,7,2,6,1,17,4,5,53%,3,0,2,455,338,74%,0,0
592179,2020-10-04T11:00:00+00:00,C. Kavanagh,St. Mary's Stadium,"Southampton, Hampshire",Southampton,West Brom,2,0,Home Win,7,5,13,1,8,5,19,5,1,61%,2,0,3,522,400,77%,2,1,5,2,3,2,10,1,1,39%,1,0,6,325,226,70%,0,0
592176,2020-10-04T11:00:00+00:00,A. Madley,King Power Stadium,"Leicester, Leicestershire",Leicester,West Ham,0,3,Away Win,0,2,4,2,3,1,10,6,4,69%,2,0,3,684,578,85%,6,5,14,3,12,2,8,4,2,31%,2,0,0,296,208,70%,0,0
592180,2020-10-04T13:00:00+00:00,D. England,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Fulham,1,0,Home Win,5,3,14,6,7,7,15,6,0,47%,1,0,2,478,406,85%,2,5,10,3,6,4,8,2,0,53%,1,0,4,524,460,88%,0,0
592171,2020-10-04T13:00:00+00:00,L. Mason,Emirates Stadium,London,Arsenal,Sheffield Utd,2,1,Home Win,5,0,6,1,5,1,3,2,0,64%,0,0,1,699,623,89%,2,2,6,2,1,5,9,4,3,36%,1,0,3,373,295,79%,0,0
592177,2020-10-04T15:30:00+00:00,A. Taylor,Old Trafford,Manchester,Manchester United,Tottenham,1,6,Away Win,2,2,5,1,2,3,14,2,1,38%,2,1,2,416,348,84%,8,6,22,8,16,6,11,4,0,62%,1,0,1,672,606,90%,0,0
592172,2020-10-04T18:15:00+00:00,M. Atkinson,Villa Park,Birmingham,Aston Villa,Liverpool,7,2,Home Win,11,4,18,3,13,5,7,2,2,30%,2,0,6,285,194,68%,8,1,14,5,10,4,10,7,1,70%,1,0,4,650,554,85%,0,0
592183,2020-10-17T11:30:00+00:00,M. Oliver,Goodison Park,Liverpool,Everton,Liverpool,2,2,Draw,5,5,11,1,6,5,15,2,2,41%,3,1,6,380,284,75%,8,8,22,6,15,7,9,5,3,59%,2,0,3,524,437,83%,0,0
592181,2020-10-17T14:00:00+00:00,P. Bankes,Stamford Bridge,London,Chelsea,Southampton,3,3,Draw,5,3,11,3,11,0,11,6,3,53%,1,0,3,574,468,82%,6,5,13,2,9,4,9,2,1,47%,1,0,2,503,381,76%,0,0
592186,2020-10-17T16:30:00+00:00,C. Kavanagh,Etihad Stadium,Manchester,Manchester City,Arsenal,1,0,Home Win,5,4,13,4,8,5,15,6,0,58%,4,0,3,665,591,89%,3,5,11,3,7,4,10,6,2,42%,1,0,4,462,391,85%,0,0
592187,2020-10-17T19:00:00+00:00,C. Pawson,St. James' Park,Newcastle upon Tyne,Newcastle,Manchester United,1,4,Away Win,4,2,7,1,3,4,9,0,0,36%,1,0,8,358,256,72%,14,6,28,8,15,13,12,7,2,64%,1,0,4,629,541,86%,0,0
592188,2020-10-18T11:00:00+00:00,A. Marriner,Bramall Lane,Sheffield,Sheffield Utd,Fulham,1,1,Draw,6,3,10,1,6,4,5,2,4,41%,0,0,5,399,320,80%,6,5,15,4,9,6,9,5,0,59%,2,0,5,563,475,84%,0,0
592182,2020-10-18T13:00:00+00:00,S. Attwell,Selhurst Park,London,Crystal Palace,Brighton,1,1,Draw,1,0,1,0,1,0,13,2,1,34%,3,0,2,280,193,69%,3,9,20,8,12,8,13,5,2,66%,2,1,0,544,449,83%,0,0
592189,2020-10-18T15:30:00+00:00,P. Tierney,Tottenham Hotspur Stadium,London,Tottenham,West Ham,3,3,Draw,6,4,11,1,5,6,13,3,1,51%,0,0,2,511,418,82%,4,4,13,5,10,3,12,7,3,49%,5,0,3,459,374,81%,0,0
592185,2020-10-18T18:15:00+00:00,J. Moss,King Power Stadium,"Leicester, Leicestershire",Leicester,Aston Villa,0,1,Away Win,5,2,11,4,6,5,18,2,2,50%,4,0,3,417,313,75%,4,5,10,1,5,5,18,7,3,50%,3,0,5,397,303,76%,0,0
592190,2020-10-19T16:30:00+00:00,A. Taylor,The Hawthorns,West Bromwich,West Brom,Burnley,0,0,Draw,6,5,13,2,8,5,15,8,2,56%,2,0,4,476,358,75%,4,4,9,1,6,3,17,2,0,44%,2,0,6,352,240,68%,0,0
592184,2020-10-19T19:00:00+00:00,D. Coote,Elland Road,"Leeds, West Yorkshire",Leeds,Wolves,0,1,Away Win,2,7,13,4,13,0,13,8,1,67%,2,0,2,553,461,83%,3,1,7,3,4,3,12,3,2,33%,1,0,2,269,180,67%,0,0
592192,2020-10-23T19:00:00+00:00,P. Tierney,Villa Park,Birmingham,Aston Villa,Leeds,0,3,Away Win,4,5,12,3,7,5,14,6,0,40%,2,0,6,305,217,71%,9,13,27,5,20,7,17,5,0,60%,2,0,3,445,368,83%,0,0
592199,2020-10-24T11:30:00+00:00,A. Taylor,London Stadium,London,West Ham,Manchester City,1,1,Draw,2,3,6,1,2,4,14,2,1,30%,2,0,6,324,223,69%,7,6,14,1,6,8,6,10,0,70%,0,0,1,747,670,90%,0,0
592195,2020-10-24T14:00:00+00:00,G. Scott,Craven Cottage,London,Fulham,Crystal Palace,1,2,Away Win,3,9,16,4,10,6,11,4,1,64%,0,1,8,643,574,89%,10,3,14,1,11,3,11,4,2,36%,1,0,2,366,296,81%,0,0
592197,2020-10-24T16:30:00+00:00,M. Atkinson,Old Trafford,Manchester,Manchester United,Chelsea,0,0,Draw,4,5,14,5,7,7,8,9,2,50%,3,0,1,582,484,83%,1,2,6,3,4,2,6,6,0,50%,1,0,4,582,484,83%,0,0
592196,2020-10-24T19:00:00+00:00,M. Dean,Anfield,Liverpool,Liverpool,Sheffield Utd,2,1,Home Win,5,7,17,5,10,7,7,7,2,62%,0,0,1,683,589,86%,2,7,13,4,9,4,15,3,0,38%,3,0,3,406,309,76%,0,0
592198,2020-10-25T14:00:00+00:00,K. Friend,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Everton,2,0,Home Win,6,6,13,1,10,3,11,4,1,54%,1,0,2,610,539,88%,2,1,6,3,3,3,11,5,1,46%,2,1,4,509,435,85%,0,0
592200,2020-10-25T16:30:00+00:00,L. Mason,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Newcastle,1,1,Draw,3,8,16,5,4,12,10,2,0,63%,0,0,1,702,640,91%,2,0,5,3,2,3,10,3,0,37%,1,0,3,400,329,82%,0,0
592191,2020-10-25T19:15:00+00:00,C. Pawson,Emirates Stadium,London,Arsenal,Leicester,0,1,Away Win,4,4,12,4,9,3,13,9,1,56%,3,0,1,575,495,86%,2,3,6,1,2,4,9,3,0,44%,5,0,4,453,369,81%,0,0
592193,2020-10-26T17:30:00+00:00,J. Moss,The American Express Community Stadium,"Falmer, East Sussex",Brighton,West Brom,1,1,Draw,3,1,5,1,3,2,14,6,2,49%,2,0,2,473,383,81%,3,5,9,1,3,6,7,2,1,51%,0,0,3,476,398,84%,0,0
592194,2020-10-26T20:00:00+00:00,M. Oliver,Turf Moor,Burnley,Burnley,Tottenham,0,1,Away Win,4,5,13,4,3,10,9,4,4,38%,2,0,2,364,270,74%,3,2,9,4,8,1,7,5,2,62%,0,0,3,595,501,84%,0,0
592210,2020-10-30T20:00:00+00:00,M. Atkinson,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Crystal Palace,2,0,Home Win,5,8,15,2,9,6,13,7,0,45%,0,0,2,446,377,85%,2,3,11,6,6,5,4,6,2,55%,2,1,3,551,499,91%,0,0
592208,2020-10-31T12:30:00+00:00,M. Oliver,Bramall Lane,Sheffield,Sheffield Utd,Manchester City,0,1,Away Win,1,1,3,1,2,1,14,2,0,35%,0,0,7,375,292,78%,8,4,16,4,10,6,6,5,2,65%,0,0,1,715,624,87%,0,0
592202,2020-10-31T15:00:00+00:00,D. Coote,Turf Moor,Burnley,Burnley,Chelsea,0,3,Away Win,0,4,5,1,1,4,10,3,1,36%,1,0,6,392,294,75%,9,1,14,4,7,7,15,4,4,64%,0,0,0,693,608,88%,0,0
592205,2020-10-31T17:30:00+00:00,K. Friend,Anfield,Liverpool,Liverpool,West Ham,2,1,Home Win,5,3,9,1,6,3,13,1,1,72%,0,0,2,828,732,88%,3,0,4,1,4,0,14,2,0,28%,1,0,4,304,210,69%,0,0
592201,2020-11-01T12:00:00+00:00,D. England,Villa Park,Birmingham,Aston Villa,Southampton,3,4,Away Win,10,2,19,7,14,5,12,11,2,56%,1,0,0,367,275,75%,4,4,9,1,4,5,17,1,2,44%,2,0,7,304,211,69%,0,0
592207,2020-11-01T14:00:00+00:00,S. Attwell,St. James' Park,Newcastle upon Tyne,Newcastle,Everton,2,1,Home Win,4,3,11,4,7,4,9,5,1,37%,2,0,3,369,285,77%,4,6,15,5,9,6,10,4,0,63%,4,0,2,607,547,90%,0,0
592206,2020-11-01T16:30:00+00:00,M. Dean,Old Trafford,Manchester,Manchester United,Arsenal,0,1,Away Win,2,3,8,3,4,4,12,6,4,53%,3,0,1,556,471,85%,2,5,7,0,3,4,12,3,0,47%,3,0,3,495,422,85%,0,0
592209,2020-11-01T19:15:00+00:00,G. Scott,Tottenham Hotspur Stadium,London,Tottenham,Brighton,2,1,Home Win,3,6,9,0,5,4,14,4,0,43%,2,0,1,387,294,76%,2,2,6,2,5,1,13,5,4,57%,1,0,2,503,406,81%,0,0
592203,2020-11-02T17:30:00+00:00,S. Hooper,Craven Cottage,London,Fulham,West Brom,2,0,Home Win,6,3,13,4,6,7,13,5,1,45%,3,0,1,395,303,77%,1,4,10,5,6,4,11,2,4,55%,2,0,2,468,370,79%,0,0
592204,2020-11-02T20:00:00+00:00,A. Marriner,Elland Road,"Leeds, West Yorkshire",Leeds,Leicester,1,4,Away Win,4,5,11,2,6,5,9,10,2,67%,1,0,4,639,541,85%,8,1,10,1,9,1,5,3,0,33%,1,0,3,302,211,70%,0,0
592212,2020-11-06T17:30:00+00:00,M. Dean,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Burnley,0,0,Draw,3,7,19,9,12,7,11,5,1,58%,1,0,1,529,436,82%,1,3,4,0,3,1,5,3,1,42%,0,0,3,376,285,76%,0,0
592218,2020-11-06T20:00:00+00:00,P. Bankes,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Newcastle,2,0,Home Win,8,2,15,5,9,6,12,7,4,60%,1,0,2,561,464,83%,2,1,4,1,3,1,11,3,1,40%,2,0,5,360,270,75%,0,0
592215,2020-11-07T12:30:00+00:00,P. Tierney,Goodison Park,Liverpool,Everton,Manchester United,1,3,Away Win,1,5,7,1,5,2,12,5,3,54%,4,0,2,523,442,85%,5,5,13,3,7,6,19,2,1,46%,2,0,0,453,369,81%,0,0
592214,2020-11-07T15:00:00+00:00,C. Kavanagh,Selhurst Park,London,Crystal Palace,Leeds,4,1,Home Win,6,2,10,2,7,3,9,3,1,35%,0,0,2,332,243,73%,3,4,9,2,5,4,16,6,1,65%,2,0,3,599,493,82%,0,0
592213,2020-11-07T17:30:00+00:00,J. Moss,Stamford Bridge,London,Chelsea,Sheffield Utd,4,1,Home Win,9,5,20,6,10,10,5,6,1,70%,0,0,2,762,669,88%,3,1,6,2,4,2,14,7,1,30%,2,0,6,320,223,70%,0,0
592220,2020-11-07T20:00:00+00:00,R. Jones,London Stadium,London,West Ham,Fulham,1,0,Home Win,7,8,16,1,10,6,10,9,3,53%,2,0,3,506,446,88%,3,4,13,6,7,6,9,5,2,47%,2,0,6,460,382,83%,0,0
592219,2020-11-08T12:00:00+00:00,A. Madley,The Hawthorns,West Bromwich,West Brom,Tottenham,0,1,Away Win,2,7,12,3,7,5,17,9,1,41%,1,0,4,341,226,66%,5,6,19,8,13,6,12,6,1,59%,0,0,2,509,398,78%,0,0
592216,2020-11-08T14:00:00+00:00,A. Taylor,King Power Stadium,"Leicester, Leicestershire",Leicester,Wolves,1,0,Home Win,3,4,10,3,6,4,12,6,0,49%,2,0,2,492,406,83%,2,5,8,1,4,4,8,3,0,51%,3,0,2,505,415,82%,0,0
592217,2020-11-08T16:30:00+00:00,C. Pawson,Etihad Stadium,Manchester,Manchester City,Liverpool,1,1,Draw,2,4,7,1,4,3,19,1,2,54%,3,0,2,555,472,85%,3,4,10,3,5,5,11,2,5,46%,1,0,1,458,374,82%,0,0
592211,2020-11-08T19:15:00+00:00,M. Atkinson,Emirates Stadium,London,Arsenal,Aston Villa,0,3,Away Win,2,8,13,3,8,5,11,3,1,58%,0,0,3,538,458,85%,6,0,15,9,14,1,13,8,1,42%,0,0,2,378,293,78%,0,0
592227,2020-11-21T12:30:00+00:00,C. Pawson,St. James' Park,Newcastle upon Tyne,Newcastle,Chelsea,0,2,Away Win,1,4,8,3,4,4,11,7,2,28%,2,0,2,287,211,74%,3,6,14,5,9,5,12,4,2,72%,0,0,1,747,671,90%,0,0
592221,2020-11-21T15:00:00+00:00,M. Oliver,Villa Park,Birmingham,Aston Villa,Brighton,1,2,Away Win,4,6,15,5,8,7,5,12,2,55%,2,0,1,457,381,83%,3,3,7,1,6,1,18,3,0,45%,3,1,3,385,313,81%,0,0
592229,2020-11-21T17:30:00+00:00,M. Dean,Tottenham Hotspur Stadium,London,Tottenham,Manchester City,2,0,Home Win,2,0,4,2,1,3,13,0,1,33%,2,0,5,318,233,73%,5,6,22,11,15,7,19,10,2,67%,2,0,0,599,533,89%,0,0
592226,2020-11-21T20:00:00+00:00,D. Coote,Old Trafford,Manchester,Manchester United,West Brom,1,0,Home Win,7,2,17,8,11,6,12,8,1,63%,1,0,2,663,563,85%,2,4,7,1,6,1,17,2,1,37%,1,0,6,385,301,78%,0,0
592223,2020-11-22T12:00:00+00:00,A. Madley,Craven Cottage,London,Fulham,Everton,2,3,Away Win,6,4,14,4,7,7,14,2,2,54%,2,0,4,620,522,84%,7,0,9,2,7,2,10,5,3,46%,0,0,4,518,403,78%,0,0
592228,2020-11-22T14:00:00+00:00,M. Atkinson,Bramall Lane,Sheffield,Sheffield Utd,West Ham,0,1,Away Win,5,3,9,1,6,3,7,2,4,50%,0,0,2,517,415,80%,3,5,15,7,13,2,6,6,2,50%,0,0,5,497,397,80%,0,0
592224,2020-11-22T16:30:00+00:00,A. Taylor,Elland Road,"Leeds, West Yorkshire",Leeds,Arsenal,0,0,Draw,4,16,25,5,15,10,9,5,0,66%,3,0,2,610,519,85%,2,6,9,1,5,4,8,3,2,34%,0,1,4,310,220,71%,0,0
592225,2020-11-22T19:15:00+00:00,C. Kavanagh,Anfield,Liverpool,Liverpool,Leicester,3,0,Home Win,13,8,24,3,19,5,15,10,2,56%,0,0,4,572,488,85%,4,5,11,2,7,4,6,3,1,44%,2,0,9,441,346,78%,0,0
592222,2020-11-23T17:30:00+00:00,K. Friend,Turf Moor,Burnley,Burnley,Crystal Palace,1,0,Home Win,4,3,10,3,6,4,13,4,2,46%,2,0,5,408,296,73%,5,5,15,5,7,8,9,7,2,54%,0,0,3,459,351,76%,0,0
592230,2020-11-23T20:00:00+00:00,A. Marriner,Molineux Stadium,"Wolverhampton, West Midlands",Wolves,Southampton,1,1,Draw,9,5,20,6,15,5,14,7,2,45%,2,0,1,416,335,81%,2,3,7,2,5,2,14,4,1,55%,0,0,8,516,422,82%,0,0
592234,2020-11-27T20:00:00+00:00,G. Scott,Selhurst Park,London,Crystal Palace,Newcastle,0,2,Away Win,3,8,12,1,8,4,9,7,0,57%,2,0,5,503,413,82%,7,5,14,2,7,7,10,3,0,43%,2,0,3,375,276,74%,0,0
592232,2020-11-28T12:30:00+00:00,S. Attwell,The American Express Community Stadium,"Falmer, East Sussex",Brighton,Liverpool,1,1,Draw,3,6,11,2,7,4,9,4,2,40%,2,0,1,352,272,77%,2,1,6,3,3,3,13,3,2,60%,1,0,2,526,428,81%,0,0
592237,2020-11-28T15:00:00+00:00,L. Mason,Etihad Stadium,Manchester,Manchester City,Burnley,5,0,Home Win,6,10,19,3,13,6,12,6,2,68%,0,0,1,720,642,89%,1,6,9,2,4,5,4,4,2,32%,0,0,1,315,230,73%,0,0
592235,2020-11-28T17:30:00+00:00,C. Kavanagh,Goodison Park,Liverpool,Everton,Leeds,0,1,Away Win,8,6,15,1,10,5,8,4,2,41%,1,0,5,391,307,79%,6,11,23,6,17,6,14,2,6,59%,2,0,8,542,453,84%,0,0
592239,2020-11-28T20:00:00+00:00,M. Dean,The Hawthorns,West Bromwich,West Brom,Sheffield Utd,1,0,Home Win,6,7,17,4,9,8,10,14,2,48%,2,0,5,380,296,78%,5,10,21,6,18,3,9,9,2,52%,3,0,5,402,325,81%,0,0
592238,2020-11-29T14:00:00+00:00,J. Moss,St. Mary's Stadium,"Southampton, Hampshire",Southampton,Manchester United,2,3,Away Win,5,3,10,2,5,5,12,5,0,49%,1,0,3,525,418,80%,6,5,15,4,10,5,12,9,0,51%,0,0,3,519,417,80%,0,0
592233,2020-11-29T16:30:00+00:00,P. Tierney,Stamford Bridge,London,Chelsea,Tottenham,0,0,Draw,3,7,13,3,9,4,20,3,3,60%,4,0,1,657,587,89%,1,3,5,1,2,3,9,3,1,40%,2,0,3,438,354,81%,0,0
592231,2020-11-29T19:15:00+00:00,M. Oliver,Emirates Stadium,London,Arsenal,Wolves,1,2,Away Win,2,7,13,4,10,3,13,8,2,56%,3,0,3,494,420,85%,5,2,11,4,9,2,13,4,0,44%,4,0,1,405,325,80%,0,0
592236,2020-11-30T17:30:00+00:00,S. Hooper,King Power Stadium,"Leicester, Leicestershire",Leicester,Fulham,1,2,Away Win,3,6,16,7,8,8,9,6,0,68%,0,0,3,666,576,86%,5,3,10,2,7,3,21,5,0,32%,2,0,2,317,225,71%,0,0
592240,2020-11-30T20:00:00+00:00,P. Bankes,London Stadium,London,West Ham,Aston Villa,2,1,Home Win,2,1,6,3,4,2,20,3,1,34%,1,0,5,272,173,64%,6,7,16,3,10,6,7,7,3,66%,1,0,0,518,432,83%,0,0
592243,2020-12-05T12:30:00+00:00,A. Taylor,Turf Moor,Burnley,Burnley,Everton,1,1,Draw,3,2,8,3,5,3,6,8,0,41%,0,0,5,396,311,79%,6,3,13,4,8,5,9,4,3,59%,0,0,2,581,480,83%,0,0
