Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Home Shots off Goal,Home Total Shots,Home Blocked Shots,Home Shots insidebox,Home Shots outsidebox,Home Fouls,Home Corner Kicks,Home Offsides,Home Ball Possession,Home Yellow Cards,Home Red Cards,Home Goalkeeper Saves,Home Total passes,Home Passes accurate,Home Passes %,Away Shots on Goal,Away Shots off Goal,Away Total Shots,Away Blocked Shots,Away Shots insidebox,Away Shots outsidebox,Away Fouls,Away Corner Kicks,Away Offsides,Away Ball Possession,Away Yellow Cards,Away Red Cards,Away Goalkeeper Saves,Away Total passes,Away Passes accurate,Away Passes %,Home expected_goals,Away expected_goals
75,2018-08-18T11:30:00+00:00,"Craig Pawson, England",Cardiff City Stadium,Cardiff,Cardiff,Newcastle,0,0,Draw,1,6,12,5,7,5,14,5,2,51%,2,0,6,314,202,64%,6,1,12,5,10,2,16,5,0,49%,2,1,0,305,182,60%,0,0
77,2018-08-18T14:00:00+00:00,"Lee Mason, England",Goodison Park,Liverpool,Everton,Southampton,2,1,Home Win,7,3,13,3,9,4,8,2,2,58%,0,0,3,423,313,74%,4,6,15,5,9,6,20,5,3,42%,5,0,5,299,185,62%,0,0
78,2018-08-18T14:00:00+00:00,"Mike Dean, England",King Power Stadium,Leicester,Leicester,Wolves,2,0,Home Win,2,2,6,2,1,5,10,1,0,42%,2,1,2,382,316,83%,3,7,11,1,6,5,8,9,1,58%,1,0,1,500,404,81%,0,0
79,2018-08-18T14:00:00+00:00,"Anthony Taylor, England",Wembley Stadium,London,Tottenham,Fulham,3,1,Home Win,11,10,25,4,18,7,9,5,1,59%,0,0,2,629,557,89%,3,5,10,2,5,5,5,2,3,41%,0,0,8,435,356,82%,0,0
80,2018-08-18T14:00:00+00:00,"Stuart Attwell, England",London Stadium,London,West Ham,Bournemouth,1,2,Away Win,5,3,11,3,6,5,14,6,0,61%,6,0,3,494,399,81%,5,3,12,4,8,4,10,4,0,39%,2,0,4,321,246,77%,0,0
81,2018-08-18T16:30:00+00:00,"Martin Atkinson, England",Stamford Bridge,London,Chelsea,Arsenal,3,2,Home Win,11,7,24,6,12,12,12,5,3,62%,0,0,4,720,641,89%,6,6,15,3,9,6,9,1,3,38%,2,0,8,429,353,82%,0,0
76,2018-08-19T12:30:00+00:00,"Paul Tierney, England",Turf Moor,Burnley,Burnley,Watford,1,3,Away Win,3,3,8,2,5,3,8,5,2,58%,1,0,3,461,347,75%,6,0,9,3,5,4,19,2,4,42%,2,0,2,345,233,68%,0,0
82,2018-08-19T12:30:00+00:00,"Andre Marriner, England",Etihad Stadium,Manchester,Manchester City,Huddersfield,6,1,Home Win,14,9,32,9,20,12,9,10,1,76%,0,0,0,760,706,93%,1,2,5,2,3,2,4,3,1,24%,2,0,9,224,146,65%,0,0
83,2018-08-19T15:00:00+00:00,"Kevin Friend, England",American Express Community Stadium,Falmer,Brighton,Manchester United,3,2,Home Win,3,3,6,0,5,1,16,3,2,33%,1,0,1,283,183,65%,3,4,9,2,6,3,13,5,2,67%,1,0,0,572,485,85%,0,0
84,2018-08-20T19:00:00+00:00,"Michael Oliver, England",Selhurst Park,London,Crystal Palace,Liverpool,0,2,Away Win,2,5,8,1,4,4,6,6,2,36%,1,1,4,359,280,78%,6,4,16,6,9,7,13,7,2,64%,1,0,2,625,559,89%,0,0
85,2018-08-25T11:30:00+00:00,"Martin Atkinson, England",Molineux Stadium,Wolverhampton,Wolves,Manchester City,1,1,Draw,2,6,11,3,7,4,13,5,4,28%,1,0,5,260,177,68%,6,6,18,6,9,9,8,9,3,72%,2,0,1,644,577,90%,0,0
87,2018-08-25T14:00:00+00:00,"Lee Probert, England",Vitality Stadium,Bournemouth,Bournemouth,Everton,2,2,Draw,5,10,17,2,12,5,12,6,5,49%,0,1,1,382,301,79%,3,5,11,3,5,6,10,2,0,51%,3,1,3,389,303,78%,0,0
89,2018-08-25T14:00:00+00:00,"Michael Oliver, England",John Smith's Stadium,Huddersfield,Huddersfield,Cardiff,0,0,Draw,1,2,5,2,3,2,8,7,1,58%,0,1,4,396,301,76%,4,6,14,4,8,6,10,7,1,42%,1,0,1,289,194,67%,0,0
90,2018-08-25T14:00:00+00:00,"Jonathan Moss, England",St. Mary's Stadium,Southampton,Southampton,Leicester,1,2,Away Win,5,4,11,2,5,6,13,10,1,51%,3,1,3,447,373,83%,5,3,8,0,5,3,11,3,0,49%,1,0,4,425,352,83%,0,0
86,2018-08-25T14:00:00+00:00,"Graham Scott, England",Emirates Stadium,London,Arsenal,West Ham,3,1,Home Win,10,2,17,5,9,8,16,7,3,61%,1,0,4,544,461,85%,5,5,13,3,6,7,13,2,3,39%,3,0,9,341,257,75%,0,0
91,2018-08-25T16:30:00+00:00,"Chris Kavanagh, England",Anfield,Liverpool,Liverpool,Brighton,1,0,Home Win,8,7,22,7,16,6,8,8,1,70%,1,0,2,765,669,87%,2,2,6,2,4,2,14,5,3,30%,1,0,6,327,238,73%,0,0
92,2018-08-26T12:30:00+00:00,"Anthony Taylor, England",Vicarage Road,Watford,Watford,Crystal Palace,2,1,Home Win,5,4,13,4,8,5,14,6,1,43%,4,0,2,331,227,69%,3,5,9,1,8,1,11,3,3,57%,2,0,3,436,326,75%,0,0
93,2018-08-26T15:00:00+00:00,"Paul Tierney, England",St James' Park,Newcastle upon Tyne,Newcastle,Chelsea,1,2,Away Win,2,2,6,2,2,4,16,4,2,18%,3,0,2,200,131,66%,3,7,15,5,10,5,8,5,2,82%,1,0,1,913,839,92%,0,0
88,2018-08-26T15:00:00+00:00,"David Coote, England",Craven Cottage,London,Fulham,Burnley,4,2,Home Win,12,10,25,3,8,17,11,6,1,63%,2,0,0,572,488,85%,2,5,12,5,9,3,8,4,5,37%,1,0,8,301,223,74%,0,0
94,2018-08-27T19:00:00+00:00,"Craig Pawson, England",Old Trafford,Manchester,Manchester United,Tottenham,0,3,Away Win,5,12,23,6,16,7,11,5,2,57%,2,0,2,488,375,77%,5,2,9,2,8,1,16,2,1,43%,3,0,5,382,259,68%,0,0
95,2018-09-01T11:30:00+00:00,"Paul Tierney, England",King Power Stadium,Leicester,Leicester,Liverpool,1,2,Away Win,5,3,12,4,3,9,9,4,3,51%,3,0,2,496,401,81%,4,4,10,2,7,3,12,4,2,49%,2,0,4,473,374,79%,0,0
100,2018-09-01T14:00:00+00:00,"Stuart Attwell, England",Goodison Park,Liverpool,Everton,Huddersfield,1,1,Draw,1,8,11,2,8,3,13,4,1,57%,3,0,5,464,385,83%,6,1,9,2,4,5,14,3,0,43%,3,0,0,335,252,75%,0,0
101,2018-09-01T14:00:00+00:00,"Chris Kavanagh, England",London Stadium,London,West Ham,Wolves,0,1,Away Win,3,5,13,5,8,5,10,4,1,47%,2,0,5,444,356,80%,6,7,15,2,6,9,11,4,0,53%,1,0,3,495,414,84%,0,0
98,2018-09-01T14:00:00+00:00,"Lee Mason, England",Stamford Bridge,London,Chelsea,Bournemouth,2,0,Home Win,6,6,24,12,10,14,10,7,2,72%,2,0,1,704,616,88%,1,6,8,1,5,3,7,6,1,28%,2,0,4,252,175,69%,0,0
96,2018-09-01T14:00:00+00:00,"Lee Probert, England",American Express Community Stadium,Falmer,Brighton,Fulham,2,2,Draw,5,7,15,3,12,3,12,7,2,41%,3,0,3,370,284,77%,5,3,10,2,7,3,14,1,4,59%,3,0,3,551,466,85%,0,0
99,2018-09-01T14:00:00+00:00,"Martin Atkinson, England",Selhurst Park,London,Crystal Palace,Southampton,0,2,Away Win,6,7,20,7,13,7,11,7,0,50%,1,0,5,432,338,78%,6,6,19,7,11,8,12,4,1,50%,1,0,6,423,326,77%,0,0
102,2018-09-01T16:30:00+00:00,"Kevin Friend, England",Etihad Stadium,Manchester,Manchester City,Newcastle,2,1,Home Win,8,9,24,7,16,8,5,4,2,78%,0,0,1,767,688,90%,2,1,3,0,2,1,13,0,1,22%,0,0,6,217,137,63%,0,0
103,2018-09-02T12:30:00+00:00,"Anthony Taylor, England",Cardiff City Stadium,Cardiff,Cardiff,Arsenal,2,3,Away Win,3,10,14,1,10,4,12,3,3,27%,3,0,8,234,155,66%,11,4,17,2,11,6,14,9,1,73%,4,0,1,635,535,84%,0,0
104,2018-09-02T15:00:00+00:00,"Andre Marriner, England",Vicarage Road,Watford,Watford,Tottenham,2,1,Home Win,3,3,7,1,4,3,9,3,2,34%,2,0,2,289,187,65%,2,7,11,2,5,6,8,10,2,66%,1,0,1,532,420,79%,0,0
97,2018-09-02T15:00:00+00:00,"Jonathan Moss, England",Turf Moor,Burnley,Burnley,Manchester United,0,2,Away Win,2,6,9,1,5,4,7,2,1,46%,2,0,7,437,350,80%,9,6,21,6,13,8,13,5,1,54%,3,1,2,513,438,85%,0,0
105,2018-09-15T11:30:00+00:00,"Michael Oliver, England",Wembley Stadium,London,Tottenham,Liverpool,1,2,Away Win,3,5,11,3,7,4,17,5,3,60%,0,0,8,549,443,81%,10,5,17,2,14,3,16,4,2,40%,0,0,2,356,267,75%,0,0
110,2018-09-15T14:00:00+00:00,"Lee Probert, England",St James' Park,Newcastle upon Tyne,Newcastle,Arsenal,1,2,Away Win,2,0,4,2,4,0,13,10,3,36%,0,0,0,327,216,66%,2,5,12,5,8,4,11,4,1,64%,0,0,1,598,503,84%,0,0
106,2018-09-15T14:00:00+00:00,"Craig Pawson, England",Vitality Stadium,Bournemouth,Bournemouth,Leicester,4,2,Home Win,5,2,10,3,7,3,13,4,1,46%,3,0,5,360,257,71%,8,4,14,2,11,3,15,6,3,54%,4,1,1,398,303,76%,0,0
108,2018-09-15T14:00:00+00:00,"Graham Scott, England",John Smith's Stadium,Huddersfield,Huddersfield,Crystal Palace,0,1,Away Win,2,9,15,4,9,6,11,5,5,58%,1,0,1,494,411,83%,2,2,7,3,6,1,17,3,2,42%,2,0,2,363,287,79%,0,0
107,2018-09-15T14:00:00+00:00,"Jonathan Moss, England",Stamford Bridge,London,Chelsea,Cardiff,4,1,Home Win,7,8,18,3,15,3,8,5,0,76%,0,0,1,766,669,87%,2,4,6,0,5,1,10,4,0,24%,0,0,3,227,133,59%,0,0
109,2018-09-15T14:00:00+00:00,"Stuart Attwell, England",Etihad Stadium,Manchester,Manchester City,Fulham,3,0,Home Win,9,8,28,11,18,10,7,10,5,64%,0,0,3,736,670,91%,3,5,9,1,2,7,7,4,2,36%,0,0,6,400,322,81%,0,0
111,2018-09-15T16:30:00+00:00,"Mike Dean, England",Vicarage Road,Watford,Watford,Manchester United,1,2,Away Win,5,3,14,6,6,8,9,6,2,42%,2,0,4,387,291,75%,6,1,9,2,6,3,11,8,4,58%,3,1,4,520,419,81%,0,0
112,2018-09-16T12:30:00+00:00,"Andre Marriner, England",Molineux Stadium,Wolverhampton,Wolves,Burnley,1,0,Home Win,7,13,30,10,20,10,10,8,1,58%,2,0,2,567,469,83%,2,5,7,0,2,5,9,2,1,42%,4,0,5,395,297,75%,0,0
113,2018-09-16T15:00:00+00:00,"Martin Atkinson, England",Goodison Park,Liverpool,Everton,West Ham,1,3,Away Win,4,6,16,6,8,8,15,4,3,55%,2,0,1,458,352,77%,4,2,9,3,7,2,12,2,0,45%,5,0,3,380,283,74%,0,0
114,2018-09-17T19:00:00+00:00,"Anthony Taylor, England",St. Mary's Stadium,Southampton,Southampton,Brighton,2,2,Draw,5,6,14,3,8,6,10,1,2,51%,2,0,2,468,369,79%,4,5,12,3,8,4,13,4,2,49%,3,0,2,442,337,76%,0,0
115,2018-09-22T11:30:00+00:00,"Martin Atkinson, England",Craven Cottage,London,Fulham,Watford,1,1,Draw,3,6,15,6,9,6,11,8,5,60%,2,0,5,524,399,76%,6,4,11,1,8,3,9,8,6,40%,1,0,2,335,218,65%,0,0
121,2018-09-22T14:00:00+00:00,"Kevin Friend, England",Old Trafford,Manchester,Manchester United,Wolves,1,1,Draw,6,3,15,6,5,10,5,5,3,64%,1,0,7,684,583,85%,8,3,11,0,5,6,17,4,2,36%,1,0,5,379,282,74%,0,0
120,2018-09-22T14:00:00+00:00,"Paul Tierney, England",Anfield,Liverpool,Liverpool,Southampton,3,0,Home Win,4,5,12,3,9,3,7,5,4,60%,0,0,1,750,648,86%,1,1,7,5,6,1,10,4,1,40%,2,0,1,479,388,81%,0,0
117,2018-09-22T14:00:00+00:00,"Michael Oliver, England",Cardiff City Stadium,Cardiff,Cardiff,Manchester City,0,5,Away Win,2,0,2,0,1,1,6,1,2,21%,1,0,5,218,146,67%,10,4,21,7,18,3,4,9,1,79%,1,0,2,799,725,91%,0,0
116,2018-09-22T14:00:00+00:00,"Anthony Taylor, England",Turf Moor,Burnley,Burnley,Bournemouth,4,0,Home Win,5,3,12,4,10,2,17,3,1,37%,2,0,5,360,243,68%,5,5,19,9,7,12,6,8,2,63%,0,0,1,604,498,82%,0,0
119,2018-09-22T14:00:00+00:00,"David Coote, England",King Power Stadium,Leicester,Leicester,Huddersfield,3,1,Home Win,8,7,18,3,11,7,10,3,1,62%,2,0,1,589,505,86%,2,5,9,2,5,4,16,1,0,38%,1,0,5,357,261,73%,0,0
118,2018-09-22T14:00:00+00:00,"Andre Marriner, England",Selhurst Park,London,Crystal Palace,Newcastle,0,0,Draw,4,7,16,5,9,7,8,9,2,61%,1,0,3,481,378,79%,3,3,6,0,4,2,11,5,1,39%,1,0,4,299,205,69%,0,0
122,2018-09-22T16:30:00+00:00,"Chris Kavanagh, England",American Express Community Stadium,Falmer,Brighton,Tottenham,1,2,Away Win,4,3,8,1,4,4,15,5,2,28%,2,0,5,255,189,74%,7,5,16,4,11,5,9,7,0,72%,1,0,3,658,583,89%,0,0
123,2018-09-23T12:30:00+00:00,"Mike Dean, England",London Stadium,London,West Ham,Chelsea,0,0,Draw,1,4,6,1,3,3,11,1,2,28%,2,0,6,297,221,74%,6,6,17,5,12,5,9,8,3,72%,1,0,1,758,664,88%,0,0
124,2018-09-23T15:00:00+00:00,"Jonathan Moss, England",Emirates Stadium,London,Arsenal,Everton,2,0,Home Win,5,1,9,3,5,4,17,5,1,62%,2,0,6,555,460,83%,6,2,10,2,5,5,12,9,2,38%,1,0,3,315,238,76%,0,0
125,2018-09-29T11:30:00+00:00,"Michael Oliver, England",London Stadium,London,West Ham,Manchester United,3,1,Home Win,3,4,8,1,5,3,12,4,2,49%,0,0,3,455,374,82%,4,1,9,4,5,4,12,9,4,51%,1,0,1,457,392,86%,0,0
130,2018-09-29T14:00:00+00:00,"Simon Hooper, England",St James' Park,Newcastle upon Tyne,Newcastle,Leicester,0,2,Away Win,1,4,6,1,4,2,11,5,1,41%,0,0,3,376,271,72%,5,4,12,3,9,3,5,9,0,59%,0,0,1,525,416,79%,0,0
128,2018-09-29T14:00:00+00:00,"Craig Pawson, England",John Smith's Stadium,Huddersfield,Huddersfield,Tottenham,0,2,Away Win,5,3,9,1,4,5,17,3,1,52%,2,0,4,420,308,73%,6,4,10,0,10,0,16,0,1,48%,2,0,5,388,282,73%,0,0
131,2018-09-29T14:00:00+00:00,"Stuart Attwell, England",Molineux Stadium,Wolverhampton,Wolves,Southampton,2,0,Home Win,6,6,14,2,10,4,11,8,0,48%,3,0,6,425,352,83%,6,4,17,7,7,10,7,6,2,52%,1,0,4,444,365,82%,0,0
126,2018-09-29T14:00:00+00:00,"Anthony Taylor, England",Emirates Stadium,London,Arsenal,Watford,2,0,Home Win,2,6,9,1,6,3,11,6,1,63%,2,0,5,542,447,82%,5,7,14,2,10,4,17,6,3,37%,2,0,1,298,207,69%,0,0
127,2018-09-29T14:00:00+00:00,"Roger East, England",Goodison Park,Liverpool,Everton,Fulham,3,0,Home Win,6,6,19,7,13,6,13,12,6,51%,0,0,0,388,314,81%,0,6,6,0,3,3,13,1,0,49%,3,0,3,391,313,80%,0,0
129,2018-09-29T14:00:00+00:00,"Lee Mason, England",Etihad Stadium,Manchester,Manchester City,Brighton,2,0,Home Win,8,13,28,7,19,9,4,10,0,80%,0,0,1,850,789,93%,1,1,4,2,4,0,10,3,2,20%,3,0,6,210,137,65%,0,0
132,2018-09-29T16:30:00+00:00,"Andre Marriner, England",Stamford Bridge,London,Chelsea,Liverpool,1,1,Draw,4,4,10,2,9,1,7,4,2,47%,0,0,3,558,465,83%,6,6,13,1,7,6,9,4,2,53%,2,0,3,616,516,84%,0,0
133,2018-09-30T15:00:00+00:00,"Martin Atkinson, England",Cardiff City Stadium,Cardiff,Cardiff,Burnley,1,2,Away Win,5,9,20,6,13,7,11,10,2,54%,1,0,0,318,197,62%,2,1,3,0,2,1,15,2,1,46%,3,0,3,287,159,55%,0,0
134,2018-10-01T19:00:00+00:00,"Mike Dean, England",Vitality Stadium,Bournemouth,Bournemouth,Crystal Palace,2,1,Home Win,5,4,11,2,8,3,9,3,2,44%,3,0,1,425,335,79%,2,4,10,4,3,7,12,3,2,56%,4,0,3,532,449,84%,0,0
135,2018-10-05T19:00:00+00:00,"Kevin Friend, England",American Express Community Stadium,Falmer,Brighton,West Ham,1,0,Home Win,4,4,9,1,6,3,12,2,5,35%,3,0,4,282,192,68%,4,7,17,6,11,6,8,9,1,65%,2,0,3,514,431,84%,0,0
144,2018-10-06T14:00:00+00:00,"Jonathan Moss, England",Vicarage Road,Watford,Watford,Bournemouth,0,4,Away Win,2,2,14,10,8,6,11,10,1,47%,5,1,3,374,291,78%,7,3,10,0,9,1,9,7,2,53%,1,0,2,426,355,83%,0,0
136,2018-10-06T14:00:00+00:00,"Chris Kavanagh, England",Turf Moor,Burnley,Burnley,Huddersfield,1,1,Draw,3,0,6,3,4,2,9,1,3,31%,2,0,1,275,169,61%,2,7,18,9,9,9,11,10,0,69%,2,0,2,580,463,80%,0,0
139,2018-10-06T14:00:00+00:00,"Andre Marriner, England",King Power Stadium,Leicester,Leicester,Everton,1,2,Away Win,2,5,8,1,5,3,10,2,5,51%,4,1,6,461,347,75%,8,5,17,4,9,8,11,10,0,49%,1,0,1,423,313,74%,0,0
143,2018-10-06T14:00:00+00:00,"Mike Dean, England",Wembley Stadium,London,Tottenham,Cardiff,1,0,Home Win,7,6,19,6,13,6,7,6,0,75%,3,0,5,685,590,86%,6,2,8,0,5,3,11,2,3,25%,1,1,5,222,138,62%,0,0
137,2018-10-06T14:00:00+00:00,"Michael Oliver, England",Selhurst Park,London,Crystal Palace,Wolves,0,1,Away Win,4,4,11,3,5,6,11,6,1,67%,3,0,1,641,530,83%,2,5,7,0,4,3,13,3,1,33%,4,0,4,314,213,68%,0,0
141,2018-10-06T16:30:00+00:00,"Anthony Taylor, England",Old Trafford,Manchester,Manchester United,Newcastle,3,2,Home Win,10,5,18,3,10,8,16,10,1,73%,2,0,6,610,509,83%,8,5,13,0,8,5,8,6,0,27%,2,0,7,222,129,58%,0,0
138,2018-10-07T11:00:00+00:00,"Paul Tierney, England",Craven Cottage,London,Fulham,Arsenal,1,5,Away Win,4,8,21,9,7,14,11,4,4,48%,2,0,2,473,383,81%,7,2,9,0,6,3,12,2,1,52%,0,0,3,504,398,79%,0,0
142,2018-10-07T13:15:00+00:00,"Craig Pawson, England",St. Mary's Stadium,Southampton,Southampton,Chelsea,0,3,Away Win,6,6,15,3,9,6,13,4,0,34%,6,0,3,346,273,79%,6,3,21,12,16,5,11,12,0,66%,0,0,6,651,575,88%,0,0
140,2018-10-07T15:30:00+00:00,"Martin Atkinson, England",Anfield,Liverpool,Liverpool,Manchester City,0,0,Draw,2,4,7,1,5,2,10,2,2,49%,1,0,2,515,430,83%,2,3,6,1,5,1,10,6,5,51%,3,0,2,528,439,83%,0,0
148,2018-10-20T11:30:00+00:00,"Mike Dean, England",Stamford Bridge,London,Chelsea,Manchester United,2,2,Draw,6,8,21,7,14,7,9,5,2,62%,2,0,2,611,543,89%,4,3,7,0,6,1,17,3,1,38%,5,0,4,371,282,76%,0,0
152,2018-10-20T14:00:00+00:00,"Andre Marriner, England",St James' Park,Newcastle upon Tyne,Newcastle,Brighton,0,1,Away Win,6,12,27,9,13,14,13,10,1,68%,0,0,1,504,414,82%,2,4,8,2,5,3,17,2,1,32%,2,0,6,247,151,61%,0,0
146,2018-10-20T14:00:00+00:00,"Lee Probert, England",Vitality Stadium,Bournemouth,Bournemouth,Southampton,0,0,Draw,2,5,9,2,9,0,11,6,0,57%,1,0,4,458,350,76%,4,2,8,2,2,6,14,4,4,43%,2,0,2,346,250,72%,0,0
154,2018-10-20T14:00:00+00:00,"Lee Mason, England",Molineux Stadium,Wolverhampton,Wolves,Watford,0,2,Away Win,1,6,10,3,4,6,23,8,2,44%,3,0,1,420,325,77%,3,2,9,4,5,4,13,2,1,56%,1,0,1,550,463,84%,0,0
147,2018-10-20T14:00:00+00:00,"Kevin Friend, England",Cardiff City Stadium,Cardiff,Cardiff,Fulham,4,2,Home Win,5,10,22,7,13,9,15,4,0,40%,3,0,2,313,200,64%,4,3,9,2,3,6,16,4,0,60%,3,0,1,479,368,77%,0,0
153,2018-10-20T14:00:00+00:00,"Martin Atkinson, England",London Stadium,London,West Ham,Tottenham,0,1,Away Win,4,7,13,2,8,5,8,10,3,44%,3,0,1,377,307,81%,2,4,10,4,7,3,10,6,2,56%,0,0,4,506,437,86%,0,0
151,2018-10-20T14:00:00+00:00,"Jonathan Moss, England",Etihad Stadium,Manchester,Manchester City,Burnley,5,0,Home Win,10,6,24,8,18,6,11,10,0,69%,2,0,0,679,597,88%,0,4,5,1,4,1,5,1,0,31%,2,0,5,302,226,75%,0,0
150,2018-10-20T16:30:00+00:00,"Michael Oliver, England",John Smith's Stadium,Huddersfield,Huddersfield,Liverpool,0,1,Away Win,1,6,13,6,7,6,9,2,3,47%,0,0,1,521,419,80%,2,4,11,5,6,5,6,4,2,53%,2,0,1,585,473,81%,0,0
149,2018-10-21T15:00:00+00:00,"Anthony Taylor, England",Goodison Park,Liverpool,Everton,Crystal Palace,2,0,Home Win,4,9,20,7,10,10,13,10,1,59%,2,0,4,510,424,83%,3,4,7,0,4,3,17,5,0,41%,1,0,2,350,254,73%,0,0
145,2018-10-22T19:00:00+00:00,"Chris Kavanagh, England",Emirates Stadium,London,Arsenal,Leicester,3,1,Home Win,6,11,19,2,12,7,10,6,2,69%,2,0,2,703,602,86%,2,3,8,3,5,3,10,4,1,31%,2,0,3,309,228,74%,0,0
158,2018-10-27T14:00:00+00:00,"Andre Marriner, England",Craven Cottage,London,Fulham,Bournemouth,0,3,Away Win,1,9,11,1,7,4,16,5,1,52%,4,1,2,547,453,83%,5,6,12,1,8,4,3,5,1,48%,1,0,1,495,421,85%,0,0
164,2018-10-27T14:00:00+00:00,"Mike Dean, England",Vicarage Road,Watford,Watford,Huddersfield,3,0,Home Win,6,6,12,0,8,4,9,3,3,48%,1,0,7,467,366,78%,7,4,13,2,9,4,13,3,3,52%,2,0,3,498,399,80%,0,0
160,2018-10-27T14:00:00+00:00,"Stuart Attwell, England",Anfield,Liverpool,Liverpool,Cardiff,4,1,Home Win,7,6,19,6,9,10,6,8,0,79%,0,0,0,818,727,89%,1,1,2,0,1,1,4,0,4,21%,0,0,2,207,122,59%,0,0
162,2018-10-27T14:00:00+00:00,"Chris Kavanagh, England",St. Mary's Stadium,Southampton,Southampton,Newcastle,0,0,Draw,4,13,22,5,14,8,9,7,1,50%,0,0,0,405,302,75%,0,4,6,2,3,3,12,2,3,50%,1,0,4,414,297,72%,0,0
155,2018-10-27T14:00:00+00:00,"Anthony Taylor, England",American Express Community Stadium,Falmer,Brighton,Wolves,1,0,Home Win,1,5,7,1,5,2,11,1,0,39%,3,0,7,362,262,72%,7,8,25,10,13,12,8,10,1,61%,0,0,0,523,439,84%,0,0
159,2018-10-27T16:30:00+00:00,"Michael Oliver, England",King Power Stadium,Leicester,Leicester,West Ham,1,1,Draw,7,11,21,3,13,8,17,8,7,64%,1,0,2,552,457,83%,3,6,11,2,8,3,5,0,1,36%,1,1,7,327,227,69%,0,0
156,2018-10-28T13:30:00+00:00,"Craig Pawson, England",Turf Moor,Burnley,Burnley,Chelsea,0,4,Away Win,1,4,7,2,4,3,14,4,5,30%,4,0,4,325,266,82%,8,9,24,7,17,7,10,4,0,70%,2,0,1,796,720,90%,0,0
157,2018-10-28T13:30:00+00:00,"Martin Atkinson, England",Selhurst Park,London,Crystal Palace,Arsenal,2,2,Draw,3,11,16,2,9,7,10,6,2,42%,1,0,0,399,311,78%,2,3,7,2,4,3,16,4,0,58%,2,0,1,555,463,83%,0,0
