Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals
193077,2013-08-21T18:45:00+00:00,,Stamford Bridge (London),,Chelsea,Aston Villa,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193067,2013-08-24T11:45:00+00:00,,Craven Cottage (London),,Fulham,Arsenal,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193070,2013-08-24T14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,West Ham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193071,2013-08-24T14:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Sunderland,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193068,2013-08-24T14:00:00+00:00,,Goodison Park (Liverpool),,Everton,West Brom,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193069,2013-08-24T14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Norwich,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193072,2013-08-24T14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Crystal Palace,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193073,2013-08-24T16:30:00+00:00,,Villa Park (Birmingham),,Aston Villa,Liverpool,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193074,2013-08-25T15:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Manchester City,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193075,2013-08-25T15:00:00+00:00,,White Hart Lane (London),,Tottenham,Swansea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193076,2013-08-26T19:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Chelsea,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193078,2013-08-31T11:45:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Hull City,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193080,2013-08-31T14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Fulham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193079,2013-08-31T14:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Everton,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193082,2013-08-31T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Stoke City,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193081,2013-08-31T14:00:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Southampton,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193083,2013-08-31T16:30:00+00:00,,Selhurst Park (London),,Crystal Palace,Sunderland,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193084,2013-09-01T12:30:00+00:00,,Anfield (Liverpool),,Liverpool,Manchester United,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193085,2013-09-01T12:30:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Swansea,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193086,2013-09-01T15:00:00+00:00,,Emirates Stadium (London),,Arsenal,Tottenham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193087,2013-09-14T11:45:00+00:00,,Old Trafford (Manchester),,Manchester United,Crystal Palace,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193089,2013-09-14T14:00:00+00:00,,Craven Cottage (London),,Fulham,West Brom,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193093,2013-09-14T14:00:00+00:00,,White Hart Lane (London),,Tottenham,Norwich,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193090,2013-09-14T14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Cardiff,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193088,2013-09-14T14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193091,2013-09-14T14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Manchester City,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193092,2013-09-14T14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Arsenal,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193094,2013-09-14T16:30:00+00:00,,Goodison Park (Liverpool),,Everton,Chelsea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193095,2013-09-15T15:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,West Ham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193096,2013-09-16T19:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Liverpool,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193097,2013-09-21T11:45:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Aston Villa,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193099,2013-09-21T14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Hull City,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193098,2013-09-21T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Southampton,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193101,2013-09-21T14:00:00+00:00,,Boleyn Ground (London),,West Ham,Everton,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193100,2013-09-21T14:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Sunderland,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193102,2013-09-21T16:30:00+00:00,,Stamford Bridge (London),,Chelsea,Fulham,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193103,2013-09-22T12:30:00+00:00,,Emirates Stadium (London),,Arsenal,Stoke City,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193104,2013-09-22T12:30:00+00:00,,Selhurst Park (London),,Crystal Palace,Swansea,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193105,2013-09-22T15:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Tottenham,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193106,2013-09-22T15:00:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Manchester United,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193107,2013-09-28T11:45:00+00:00,,White Hart Lane (London),,Tottenham,Chelsea,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193111,2013-09-28T14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,West Brom,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193109,2013-09-28T14:00:00+00:00,,Craven Cottage (London),,Fulham,Cardiff,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193112,2013-09-28T14:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Crystal Palace,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193110,2013-09-28T14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,West Ham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193108,2013-09-28T14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Manchester City,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193113,2013-09-28T16:30:00+00:00,,Liberty Stadium (Swansea),,Swansea,Arsenal,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193114,2013-09-29T12:30:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Norwich,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193115,2013-09-29T15:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Liverpool,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193116,2013-09-30T19:00:00+00:00,,Goodison Park (Liverpool),,Everton,Newcastle,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193117,2013-10-05T11:45:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Everton,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193119,2013-10-05T14:00:00+00:00,,Craven Cottage (London),,Fulham,Stoke City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193121,2013-10-05T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Crystal Palace,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193118,2013-10-05T14:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193120,2013-10-05T14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Aston Villa,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193122,2013-10-05T16:30:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Manchester United,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193124,2013-10-06T12:30:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Swansea,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193123,2013-10-06T12:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Chelsea,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193125,2013-10-06T15:00:00+00:00,,White Hart Lane (London),,Tottenham,West Ham,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193126,2013-10-06T15:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Arsenal,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193127,2013-10-19T11:45:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Liverpool,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193131,2013-10-19T14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Southampton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193128,2013-10-19T14:00:00+00:00,,Emirates Stadium (London),,Arsenal,Norwich,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193130,2013-10-19T14:00:00+00:00,,Goodison Park (Liverpool),,Everton,Hull City,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193129,2013-10-19T14:00:00+00:00,,Stamford Bridge (London),,Chelsea,Cardiff,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193132,2013-10-19T14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,West Brom,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193133,2013-10-19T14:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Sunderland,4,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193134,2013-10-19T16:30:00+00:00,,Boleyn Ground (London),,West Ham,Manchester City,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193135,2013-10-20T15:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Tottenham,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193136,2013-10-21T19:00:00+00:00,,Selhurst Park (London),,Crystal Palace,Fulham,1,4,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193137,2013-10-26T11:45:00+00:00,,Selhurst Park (London),,Crystal Palace,Arsenal,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193140,2013-10-26T14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Stoke City,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193139,2013-10-26T14:00:00+00:00,,Anfield (Liverpool),,Liverpool,West Brom,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193138,2013-10-26T14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Everton,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193141,2013-10-26T14:00:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Cardiff,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193142,2013-10-26T16:30:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Fulham,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193143,2013-10-27T13:30:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Newcastle,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193146,2013-10-27T16:00:00+00:00,,White Hart Lane (London),,Tottenham,Hull City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193144,2013-10-27T16:00:00+00:00,,Stamford Bridge (London),,Chelsea,Manchester City,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193145,2013-10-27T16:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,West Ham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193147,2013-11-02T12:45:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Chelsea,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193148,2013-11-02T15:00:00+00:00,,Craven Cottage (London),,Fulham,Manchester United,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193153,2013-11-02T15:00:00+00:00,,Boleyn Ground (London),,West Ham,Aston Villa,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193150,2013-11-02T15:00:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Norwich,7,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193152,2013-11-02T15:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Crystal Palace,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193149,2013-11-02T15:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Sunderland,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193151,2013-11-02T15:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Southampton,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193154,2013-11-02T17:30:00+00:00,,Emirates Stadium (London),,Arsenal,Liverpool,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193155,2013-11-03T13:30:00+00:00,,Goodison Park (Liverpool),,Everton,Tottenham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193156,2013-11-03T16:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Swansea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193160,2013-11-09T15:00:00+00:00,,Anfield (Liverpool),,Liverpool,Fulham,4,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193161,2013-11-09T15:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Hull City,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193158,2013-11-09T15:00:00+00:00,,Stamford Bridge (London),,Chelsea,West Brom,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193159,2013-11-09T15:00:00+00:00,,Selhurst Park (London),,Crystal Palace,Everton,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193157,2013-11-09T15:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Cardiff,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193162,2013-11-09T17:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,West Ham,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
